"project","language","github_repo","repo_id","main_repo","homepage","fetched_at"
"openjpeg","c++","uclouvain/openjpeg","30830585","https://github.com/uclouvain/openjpeg","http://www.openjpeg.org/","2026-05-31T14:41:16+01:00"
"openjph","c++","aous72/OpenJPH","209700643","https://github.com/aous72/OpenJPH","https://github.com/aous72/OpenJPH","2026-05-31T14:41:16+01:00"
"openkruise","go","openkruise/kruise","","https://github.com/openkruise/kruise","https://github.com/openkruise/kruise","2026-05-31T14:41:16+01:00"
"opennavsurf-bag","c++","OpenNavigationSurface/BAG","","https://github.com/OpenNavigationSurface/BAG","https://github.com/OpenNavigationSurface/BAG","2026-05-31T14:41:16+01:00"
"openpyxl","python","","","https://foss.heptapod.net/openpyxl/openpyxl","https://foss.heptapod.net/openpyxl/openpyxl","2026-05-31T14:41:16+01:00"
"opensc","c++","OpenSC/OpenSC","1999692","https://github.com/OpenSC/OpenSC","https://github.com/OpenSC/OpenSC/","2026-05-31T14:41:16+01:00"
"opensips","c","OpenSIPS/opensips","","https://github.com/OpenSIPS/opensips","https://opensips.org/","2026-05-31T14:41:16+01:00"
"opensk","rust","google/OpenSK","","https://github.com/google/OpenSK","https://github.com/google/OpenSK","2026-05-31T14:41:16+01:00"
"openslide","c","openslide/openslide","827644","https://github.com/openslide/openslide","https://openslide.org/","2026-05-31T14:41:16+01:00"
"openssh","c++","openssh/openssh-portable","15991457","https://github.com/openssh/openssh-portable","https://www.openssh.com/","2026-05-31T14:41:16+01:00"
"openssl","c++","openssl/openssl","7634677","https://github.com/openssl/openssl.git","https://www.openssl.org/","2026-05-31T14:41:16+01:00"
"opentelemetry","go","open-telemetry/community","","https://github.com/open-telemetry/community","https://opentelemetry.io/","2026-05-31T14:41:16+01:00"
"opentelemetry-go","go","open-telemetry/opentelemetry-go","","https://github.com/open-telemetry/opentelemetry-go/","https://opentelemetry.io/","2026-05-31T14:41:16+01:00"
"opentelemetry-go-contrib","go","open-telemetry/opentelemetry-go-contrib","","https://github.com/open-telemetry/opentelemetry-go-contrib/","https://opentelemetry.io/","2026-05-31T14:41:16+01:00"
"openthread","c++","openthread/openthread","","https://github.com/openthread/openthread","https://github.com/openthread/openthread","2026-05-31T14:41:16+01:00"
"openvpn","c","OpenVPN/openvpn","","https://github.com/OpenVPN/openvpn","http://community.openvpn.net","2026-05-31T14:41:16+01:00"
"openvswitch","c++","openvswitch/ovs","","https://github.com/openvswitch/ovs.git","http://www.openvswitch.org","2026-05-31T14:41:16+01:00"
"openweave","c++","openweave/openweave-core","","https://github.com/openweave/openweave-core","https://openweave.io","2026-05-31T14:41:16+01:00"
"openyurt","go","openyurtio/openyurt","","https://github.com/openyurtio/openyurt","https://openyurt.io/","2026-05-31T14:41:16+01:00"
"opt_einsum","python","dgasmith/opt_einsum","27930623","https://github.com/dgasmith/opt_einsum","https://github.com/dgasmith/opt_einsum","2026-05-31T14:41:16+01:00"
"opus","c++","","","https://gitlab.xiph.org/xiph/opus.git","https://opus-codec.org/","2026-05-31T14:41:16+01:00"
"opusfile","c","","","https://gitlab.xiph.org/xiph/opusfile.git","https://opus-codec.org/","2026-05-31T14:41:16+01:00"
"oracle-py-cx","python","oracle/python-cx_Oracle","84153024","https://github.com/oracle/python-cx_Oracle","https://github.com/oracle/python-cx_Oracle","2026-05-31T14:41:16+01:00"
"orjson","python","ijl/orjson","158618772","https://github.com/ijl/orjson","https://github.com/ijl/orjson","2026-05-31T14:41:16+01:00"
"oscrypto","python","wbond/oscrypto","36823752","https://github.com/wbond/oscrypto","https://github.com/wbond/oscrypto","2026-05-31T14:41:16+01:00"
"osgi","jvm","osgi/osgi","","https://github.com/osgi/osgi","https://docs.osgi.org/","2026-05-31T14:41:16+01:00"
"osquery","c++","osquery/osquery","","https://github.com/osquery/osquery","https://osquery.io","2026-05-31T14:41:16+01:00"
"oss-fuzz-example","c","AdaLogics/oss-fuzz-example","","https://github.com/AdaLogics/oss-fuzz-example","https://github.com/AdaLogics/oss-fuzz-example","2026-05-31T14:41:16+01:00"
"ossf-scorecard","go","ossf/scorecard","","https://github.com/ossf/scorecard","https://openssf.org/","2026-05-31T14:41:16+01:00"
"ostree","c","ostreedev/ostree","4614541","https://github.com/ostreedev/ostree","https://github.com/ostreedev/ostree","2026-05-31T14:41:16+01:00"
"ots","c++","khaledhosny/ots","","https://github.com/khaledhosny/ots.git","https://github.com/khaledhosny/ots","2026-05-31T14:41:16+01:00"
"ox-ruby","ruby","ohler55/ox","","https://github.com/ohler55/ox","https://github.com/ohler55/ox","2026-05-31T14:41:16+01:00"
"oxia","go","oxia-db/oxia","","https://github.com/oxia-db/oxia","https://oxia-db.github.io","2026-05-31T14:41:16+01:00"
"p11-kit","c","p11-glue/p11-kit","12060420","https://github.com/p11-glue/p11-kit","https://p11-glue.github.io/p11-glue/p11-kit.html","2026-05-31T14:41:16+01:00"
"p9","go","hugelgupf/p9","","https://github.com/hugelgupf/p9","https://github.com/hugelgupf/p9","2026-05-31T14:41:16+01:00"
"pacemaker","c","ClusterLabs/pacemaker","","https://github.com/ClusterLabs/pacemaker","https://www.clusterlabs.org/pacemaker/","2026-05-31T14:41:16+01:00"
"packaging","python","pypa/packaging","19837758","https://github.com/pypa/packaging","https://github.com/pypa/packaging","2026-05-31T14:41:16+01:00"
"pako","javascript","nodeca/pako","16231859","https://github.com/nodeca/pako","https://nodeca.github.io/pako/","2026-05-31T14:41:16+01:00"
"pandas","python","pandas-dev/pandas","858127","https://github.com/pandas-dev/pandas","https://github.com/pandas-dev/pandas","2026-05-31T14:41:16+01:00"
"paramiko","python","paramiko/paramiko","119609","https://github.com/paramiko/paramiko","https://github.com/paramiko/paramiko","2026-05-31T14:41:16+01:00"
"parse","python","r1chardj0n3s/parse","2793435","https://github.com/r1chardj0n3s/parse","https://github.com/r1chardj0n3s/parse","2026-05-31T14:41:16+01:00"
"parsimonious","python","erikrose/parsimonious","3343080","https://github.com/erikrose/parsimonious","https://github.com/erikrose/parsimonious","2026-05-31T14:41:16+01:00"
"parso","python","davidhalter/parso","90668463","https://github.com/davidhalter/parso","https://github.com/davidhalter/parso","2026-05-31T14:41:16+01:00"
"pasta","python","google/pasta","112398245","https://github.com/google/pasta","https://github.com/google/pasta","2026-05-31T14:41:16+01:00"
"pathlib2","python","jazzband/pathlib2","25391854","https://github.com/jazzband/pathlib2","https://github.com/jazzband/pathlib2","2026-05-31T14:41:16+01:00"
"pborman-uuid","go","pborman/uuid","","https://github.com/pborman/uuid","https://github.com/pborman/uuid","2026-05-31T14:41:16+01:00"
"pcapplusplus","c++","seladb/PcapPlusPlus","","https://github.com/seladb/PcapPlusPlus","https://github.com/seladb/PcapPlusPlus","2026-05-31T14:41:16+01:00"
"pcl","c++","pointcloudlibrary/pcl","","https://github.com/pointcloudlibrary/pcl","http://pointclouds.org","2026-05-31T14:41:16+01:00"
"pcre2","c++","PCRE2Project/pcre2","398251321","https://github.com/PCRE2Project/pcre2","http://www.pcre.org/","2026-05-31T14:41:16+01:00"
"pdf-js","javascript","mozilla/pdf","","https://github.com/mozilla/pdf.js","https://github.com/mozilla/pdf.js","2026-05-31T14:41:16+01:00"
"pdfbox","jvm","apache/pdfbox","","https://github.com/apache/pdfbox/","https://pdfbox.apache.org/","2026-05-31T14:41:16+01:00"
"pdfminersix","python","pdfminer/pdfminer","","https://github.com/pdfminer/pdfminer.six","https://pdfminersix.readthedocs.io/en/latest/","2026-05-31T14:41:16+01:00"
"pdfplumber","python","jsvine/pdfplumber","41279279","https://github.com/jsvine/pdfplumber.git","https://github.com/jsvine/pdfplumber","2026-05-31T14:41:16+01:00"
"pdoc","python","pdoc3/pdoc","","https://github.com/pdoc3/pdoc","https://github.com/pdoc3/pdoc","2026-05-31T14:41:16+01:00"
"pem","python","hynek/pem","","https://github.com/hynek/pem","https://github.com/hynek/pem","2026-05-31T14:41:16+01:00"
"pendulum","python","sdispater/pendulum","","https://github.com/sdispater/pendulum","https://github.com/sdispater/pendulum","2026-05-31T14:41:16+01:00"
"perfetto","c++","","","https://android.googlesource.com/platform/external/perfetto/","https://perfetto.dev","2026-05-31T14:41:16+01:00"
"pest","rust","pest-parser/pest","56964647","https://github.com/pest-parser/pest","https://github.com/pest-parser/pest","2026-05-31T14:41:16+01:00"
"pffft","c++","","","https://bitbucket.org/jpommier/pffft.git","https://bitbucket.org/jpommier/pffft","2026-05-31T14:41:16+01:00"
"phmap","c++","greg7mdp/parallel-hashmap","","https://github.com/greg7mdp/parallel-hashmap","https://github.com/greg7mdp/parallel-hashmap","2026-05-31T14:41:16+01:00"
"phosphor-host-ipmid","c++","openbmc/phosphor-host-ipmid","","https://github.com/openbmc/phosphor-host-ipmid","https://github.com/openbmc/phosphor-host-ipmid","2026-05-31T14:41:16+01:00"
"php","c++","php/php-src","1903522","https://github.com/php/php-src.git","http://php.net/","2026-05-31T14:41:16+01:00"
"picotls","c++","h2o/picotls","","https://github.com/h2o/picotls","https://github.com/h2o/picotls","2026-05-31T14:41:16+01:00"
"pidgin","c","","","https://sourceforge.net/projects/pidgin/files/Pidgin/2.14.4/pidgin-2.14.4.tar.bz2","https://www.pidgin.im/","2026-05-31T14:41:16+01:00"
"piex","c++","guidovranken/piex","","https://github.com/guidovranken/piex.git","https://github.com/google/piex","2026-05-31T14:41:16+01:00"
"pigweed","c++","","","https://pigweed.googlesource.com/pigweed/pigweed","https://pigweed.dev/","2026-05-31T14:41:16+01:00"
"pikepdf","python","pikepdf/pikepdf","103577933","https://github.com/pikepdf/pikepdf.git","https://pikepdf.readthedocs.io/en/latest/index.html","2026-05-31T14:41:16+01:00"
"pillow","python","python-pillow/Pillow","5171600","https://github.com/python-pillow/Pillow","https://github.com/python-pillow/Pillow","2026-05-31T14:41:16+01:00"
"pip","python","pypa/pip","1446467","https://github.com/pypa/pip","https://github.com/pypa/pip","2026-05-31T14:41:16+01:00"
"pistache","c++","pistacheio/pistache","","https://github.com/pistacheio/pistache","http://pistache.io","2026-05-31T14:41:16+01:00"
"pjsip","c","pjsip/pjproject","","https://github.com/pjsip/pjproject","www.pjsip.org","2026-05-31T14:41:16+01:00"
"plan9port","c","9fans/plan9port","","https://github.com/9fans/plan9port","https://github.com/9fans/plan9port","2026-05-31T14:41:16+01:00"
"plexus-utils","jvm","codehaus-plexus/plexus-utils","","https://github.com/codehaus-plexus/plexus-utils.git","https://github.com/codehaus-plexus/plexus-utils","2026-05-31T14:41:16+01:00"
"ply","python","dabeaz/ply","1214164","https://github.com/dabeaz/ply","https://github.com/dabeaz/ply","2026-05-31T14:41:16+01:00"
"pngquant","c","kornelski/pngquant","","https://github.com/kornelski/pngquant","https://pngquant.org","2026-05-31T14:41:16+01:00"
"poco","c++","pocoproject/poco","","https://github.com/pocoproject/poco","https://github.com/pocoproject/poco","2026-05-31T14:41:16+01:00"
"poppler","c++","","","https://anongit.freedesktop.org/git/poppler/poppler.git","https://poppler.freedesktop.org/","2026-05-31T14:41:16+01:00"
"postfix","c","vdukhovni/postfix","8241417","https://github.com/vdukhovni/postfix","http://www.postfix.org/","2026-05-31T14:41:16+01:00"
"postgis","c++","","","https://git.osgeo.org/gitea/postgis/postgis.git","http://postgis.net/","2026-05-31T14:41:16+01:00"
"postgresql","c","","","https://git.postgresql.org/git/postgresql","https://postgresql.org","2026-05-31T14:41:16+01:00"
"powerdns","c++","PowerDNS/pdns","","https://github.com/PowerDNS/pdns.git","https://www.powerdns.com/","2026-05-31T14:41:16+01:00"
"powsybl-java","jvm","powsybl/powsybl-core","","https://github.com/powsybl/powsybl-core","https://www.powsybl.org/","2026-05-31T14:41:16+01:00"
"presidio","python","microsoft/presidio","","https://github.com/microsoft/presidio","https://microsoft.github.io/presidio","2026-05-31T14:41:16+01:00"
"presto","jvm","prestodb/presto","","https://github.com/prestodb/presto/","https://prestodb.io/","2026-05-31T14:41:16+01:00"
"proftpd","c","proftpd/proftpd","","https://github.com/proftpd/proftpd","http://www.proftpd.org/","2026-05-31T14:41:16+01:00"
"proj4","c++","OSGeo/PROJ","36057261","https://github.com/OSGeo/PROJ","https://proj.org/","2026-05-31T14:41:16+01:00"
"prometheus","go","prometheus/prometheus","","https://github.com/prometheus/prometheus","https://github.com/prometheus/prometheus","2026-05-31T14:41:16+01:00"
"promise-polyfill","javascript","taylorhakes/promise-polyfill","17066478","https://github.com/taylorhakes/promise-polyfill","https://github.com/taylorhakes/promise-polyfill","2026-05-31T14:41:16+01:00"
"prost","rust","tokio-rs/prost","94262864","https://github.com/tokio-rs/prost","https://crates.io/crates/prost","2026-05-31T14:41:16+01:00"
"proto-plus-python","python","googleapis/proto-plus-python","157577168","https://github.com/googleapis/proto-plus-python","https://github.com/googleapis/proto-plus-python","2026-05-31T14:41:16+01:00"
"protobuf-c","c","protobuf-c/protobuf-c","14440211","https://github.com/protobuf-c/protobuf-c.git","https://github.com/protobuf-c/protobuf-c","2026-05-31T14:41:16+01:00"
"protobuf-java","jvm","protocolbuffers/protobuf","23357588","https://github.com/protocolbuffers/protobuf","https://developers.google.com/protocol-buffers/","2026-05-31T14:41:16+01:00"
"protobuf-js","javascript","protobufjs/protobuf","","https://github.com/protobufjs/protobuf.js","https://github.com/protobufjs/protobuf.js","2026-05-31T14:41:16+01:00"
"protobuf-python","python","protocolbuffers/protobuf","23357588","https://github.com/protocolbuffers/protobuf","https://developers.google.com/protocol-buffers/","2026-05-31T14:41:16+01:00"
"protoc-gen-validate","go","bufbuild/protoc-gen-validate","","https://github.com/bufbuild/protoc-gen-validate","https://github.com/bufbuild/protoc-gen-validate","2026-05-31T14:41:16+01:00"
"protocompile","go","bufbuild/protocompile","","https://github.com/bufbuild/protocompile","https://github.com/bufbuild/protocompile","2026-05-31T14:41:16+01:00"
"proton-bridge","go","ProtonMail/proton-bridge","","https://github.com/ProtonMail/proton-bridge","https://proton.me","2026-05-31T14:41:16+01:00"
"proxygen","c++","facebook/proxygen","","https://github.com/facebook/proxygen.git","https://github.com/facebook/proxygen","2026-05-31T14:41:16+01:00"
"psqlparse","python","alculquicondor/psqlparse","","https://github.com/alculquicondor/psqlparse","https://github.com/alculquicondor/psqlparse","2026-05-31T14:41:16+01:00"
"psutil","python","giampaolo/psutil","20101515","https://github.com/giampaolo/psutil","https://github.com/giampaolo/psutil","2026-05-31T14:41:16+01:00"
"psycopg2","python","psycopg/psycopg2","7730829","https://github.com/psycopg/psycopg2","https://github.com/psycopg/psycopg2","2026-05-31T14:41:16+01:00"
"publicsuffix-list","go","publicsuffix/list","","https://github.com/publicsuffix/list","https://github.com/publicsuffix/list","2026-05-31T14:41:16+01:00"
"pugixml","c++","zeux/pugixml","4923301","https://github.com/zeux/pugixml","https://github.com/zeux/pugixml","2026-05-31T14:41:16+01:00"
"pulldown-cmark","rust","pulldown-cmark/pulldown-cmark","36815297","https://github.com/pulldown-cmark/pulldown-cmark.git","https://github.com/pulldown-cmark/pulldown-cmark","2026-05-31T14:41:16+01:00"
"pulumi","go","pulumi/pulumi","72477752","https://github.com/pulumi/pulumi","https://www.pulumi.com/","2026-05-31T14:41:16+01:00"
"pupnp","c","pupnp/pupnp","","https://github.com/pupnp/pupnp","https://pupnp.github.io/pupnp/","2026-05-31T14:41:16+01:00"
"py-serde","python","rossmacarthur/serde","","https://github.com/rossmacarthur/serde","https://github.com/rossmacarthur/serde","2026-05-31T14:41:16+01:00"
"pyasn1","python","etingof/pyasn1","","https://github.com/etingof/pyasn1","https://github.com/etingof/pyasn1","2026-05-31T14:41:16+01:00"
"pyasn1-modules","python","pyasn1/pyasn1-modules","512723354","https://github.com/pyasn1/pyasn1-modules","https://github.com/pyasn1/pyasn1-modules","2026-05-31T14:41:16+01:00"
"pybind11","c++","pybind/pybind11","38581626","https://github.com/pybind/pybind11.git","https://pybind11.readthedocs.io/en/stable/","2026-05-31T14:41:16+01:00"
"pycparser","python","eliben/pycparser","10589864","https://github.com/eliben/pycparser","https://github.com/eliben/pycparser","2026-05-31T14:41:16+01:00"
"pycrypto","python","pycrypto/pycrypto","","https://github.com/pycrypto/pycrypto","https://github.com/pycrypto/pycrypto","2026-05-31T14:41:16+01:00"
