repo,2021,2022,2023,2024,2025,2021-2025
hardysimpson/zlog,1,2,3,2,1,3
harfbuzz/harfbuzz,1,1,1,1,1,1
harrison1/unrealcpp,,1,,1,,1
harvestlamb/cpp_houjie,,,,,,
hashcat/hashcat,1,1,1,2,2,2
hashcat/hashcat-legacy,,1,,,,1
hashcat/hashcat-utils,1,1,2,,1,1
hasherezade/exe_to_dll,,,,,,
hasherezade/hollows_hunter,1,1,1,1,1,1
hasherezade/libpeconv,1,1,1,1,1,1
hasherezade/pe-bear,,1,1,1,1,1
hasherezade/pe-sieve,1,1,1,1,1,1
hasherezade/pe_to_shellcode,1,1,1,,1,1
hasherezade/tiny_tracer,1,1,1,1,1,1
hasura/skor,,,,,,
hathach/tinyusb,1,1,1,1,1,1
hawku/tabletdriver,1,,,,,1
hawstein/cracking-the-coding-interview,,,,,,
haywire/haywire,,,,,,
heavyai/heavydb,5,5,3,3,1,6
hedge-dev/unleashedrecomp,,,,2,2,2
hedge-dev/xenonrecomp,,,,1,1,1
heiher/hev-socks5-tunnel,1,1,1,1,1,1
heiher/natmap,,1,1,1,1,1
helenos/helenos,2,1,1,1,1,1
helio-fm/helio-sequencer,1,1,1,1,1,1
helloexp/0day,,1,1,,,1
hengli/camodocal,,1,,,,1
hengqiali/awesomecpp,1,1,,,,1
hengyoush/kyanos,,,,1,1,1
henki-robotics/robotics_essentials_ros2,,,,1,1,1
henkman/virgo,,,,,,
henrypp/chrlauncher,1,1,1,1,1,1
henrypp/memreduct,1,4,1,1,1,1
henrypp/simplewall,3,1,1,1,1,1
herbstluftwm/herbstluftwm,1,1,1,1,1,1
hermajestydrmona/windows11draganddroptotaskbarfix,1,1,1,1,,1
herumi/xbyak,,,,,,
heterodb/pg-strom,1,1,1,1,1,1
heywillow/willow,,,1,1,1,1
hfiref0x/kdu,1,1,1,1,1,1
hfiref0x/syscalltables,1,1,1,1,1,1
hfiref0x/uacme,1,1,1,1,1,1
hfiref0x/winobjex64,1,1,1,1,1,1
hgpvision/darknet,,,,,,
hiddentao/fast-levenshtein,,,,,,1
hifiberry/hifiberry-os,,,,,,
hillya51/lunatranslator,,,,1,1,1
hiroi-sora/paddleocr-json,,1,1,1,1,1
hirrolot/datatype99,1,1,1,1,1,1
hirrolot/metalang99,1,1,1,1,1,1
hitsz-opencs/hitsz-opencs,2,3,2,2,2,4
hiyohiyo/crystaldiskinfo,1,1,1,1,2,1
hkneptune/freefilesync,1,1,1,1,1,1
hku-mars/fast-livo,,1,1,1,1,1
hku-mars/fast-livo2,,,,1,1,1
hku-mars/fast_lio,1,1,2,1,,1
hku-mars/lidar_imu_init,,1,1,1,,1
hku-mars/livox_camera_calib,1,1,1,,,1
hku-mars/loam_livox,,,,,,
hku-mars/point-lio,,,,,,
hku-mars/r3live,1,1,,,,1
hkust-aerial-robotics/a-loam,,,,,,
hkust-aerial-robotics/fast-planner,1,1,1,1,,1
hkust-aerial-robotics/fuel,1,1,1,1,,1
hkust-aerial-robotics/gvins,1,,,,,1
hkust-aerial-robotics/teach-repeat-replan,1,,,,,1
hkust-aerial-robotics/vins-fusion,1,,,,,1
hkust-aerial-robotics/vins-mobile,,,,,,
hkust-aerial-robotics/vins-mono,1,1,1,1,,2
hluk/copyq,1,1,1,1,1,1
hmgle/graftcp,1,1,1,1,1,1
hnes/libaco,1,1,,,,2
hnvn/flutter_shimmer,1,1,1,,,1
hoffstadt/dearpygui,1,1,2,1,2,1
holzschu/ios_system,1,1,1,1,1,1
homenc/helib,2,2,1,,,2
homespan/homespan,,,,,,
hopson97/minecraft-one-week-challenge,2,1,1,,1,1
horde3d/horde3d,1,1,1,1,1,2
horizon-eda/horizon,1,1,1,1,1,1
horsicq/die-engine,1,1,1,1,1,1
horsicq/xelfviewer,1,1,1,1,1,1
hoshimin/kernel-bridge,1,1,2,,,2
hosseinmoein/dataframe,1,1,1,1,1,1
houmain/keymapper,1,1,1,1,1,1
hoverwinter/hit-oslab,,,,,,
howardhinnant/date,1,2,1,2,3,1
hoytech/vmtouch,1,,1,,,1
hpjansson/chafa,1,1,1,1,1,1
hrvach/deskhop,,,1,2,2,3
hrydgard/ppsspp,2,1,1,1,1,1
hsutter/cppfront,1,1,1,1,1,1
hszhao/pspnet,,,,,,
htacg/tidy-html5,1,1,,,,1
hteso/iaito,,,,,,
htop-dev/htop,2,3,3,2,2,2
httperf/httperf,,,,,,
httplib2/httplib2,,,,,,2
huangcongqing/pcl-learning,1,1,1,1,1,1
huangmingchuan/cpp_primer_answers,,,,,,
huangzworks/annotated_redis_source,,,,,,
huangzworks/redis-3.0-annotated,,,,,,
huaxz1986/cplusplus-_implementation_of_introduction_to_algorithms,,,,,,
hufrea/byedpi,,,,3,1,4
huggingface/huggingface_hub,,,,,,
huggingface/neuralcoref,1,,,,,1
hugoam/toy,1,,,,,1
hugoam/two,,,1,,,1
huihut/interview,1,1,2,,1,1
hukkin/tomli,,,,,,1
hummer12007/brightnessctl,1,1,1,1,,1
hunspell/hunspell,1,19,4,3,7,25
huntereb/awoo-installer,2,1,,,1,1
huntergregal/mimipenguin,,1,,,1,1
hurley25/hurlex-doc,1,,,,,1
hutianqi/smartopencv,,,,,,
huxingyi/autoremesher,,,,,,
huxingyi/dust3d,1,1,1,,,1
hvml/purc,1,1,1,1,1,1
hxhb/hotpatcher,1,1,1,1,,1
hydr8gon/noods,1,1,1,1,1,1
hydradatabase/columnar,,1,2,2,1,2
hydrogen-music/hydrogen,1,1,1,1,1,1
hyozd/serialplot,1,1,1,1,1,1
hyperdbg/hyperdbg,,,,,,
hyperic/sigar,,,,,,
hyperion-project/hyperion.ng,,,,,,
hyperium/http,,,,,,3
hyperium/http-body,,,,,,2
hyperrealm/libconfig,2,1,1,2,1,1
hypfer/esp8266-vindriktning-particle-sensor,1,,,,,1
hypopg/hypopg,1,1,1,1,1,1
hyprwm/hypr,,,,,,
hyprwm/hyprland,,1,1,1,2,1
hyprwm/hyprland-plugins,,,1,1,2,1
hyprwm/hyprlock,,,,2,1,2
hyprwm/hyprpaper,,1,2,2,2,2
hyprwm/hyprpicker,,,,,,
hyye/lio-mapping,,,,,,
hzeller/rpi-rgb-led-matrix,1,2,2,2,2,3
hzeller/timg,1,1,1,1,1,1
hzqst/vmwarehardenedloader,,1,,,,1
i-am-shodan/usbarmyknife,,,,1,1,1
i2nav-whu/kf-gins,,1,1,1,1,1
i3/i3,2,1,1,1,1,2
i486/vxkex,,,,,,
iagox86/hash_extender,,,,,,
ianharvey/bluepy,1,,,,,1
ianlancetaylor/libbacktrace,1,1,1,1,1,1
iarna/aproba,,,,,,1
ibireme/yyjson,1,1,1,1,1,1
ic005k/ocauxiliarytools,1,1,1,1,1,1
icecc/icecream,1,1,1,1,,2
icholy/ttygif,,1,1,,1,1
icinga/icinga2,1,2,1,2,2,2
iczelia/bzip3,,,,,,
id-software/doom,,,,1,,1
id-software/doom-3-bfg,,,,,,
id-software/quake,,,,,,
id-software/quake-2,,,,,,
id-software/quake-iii-arena,,,,,,
id-software/quake2-rerelease-dll,,,1,,,1
idaholab/moose,5,5,3,4,5,5
idea4good/guilite,1,1,1,,1,1
idealvin/coost,1,1,1,1,,1
ideawu/icomet,,,,,,
ideawu/ssdb,1,,,,,1
idescriptor/idescriptor,,,,,1,1
idmillington/cyclone-physics,,,,,,
idov31/nidhogg,,1,1,1,1,1
ient/yuview,1,1,1,1,2,1
ifcopenshell/ifcopenshell,1,1,2,2,1,2
igraph/igraph,2,1,1,1,1,1
ihhub/fheroes2,2,2,2,2,2,2
ijhack/qtpass,2,1,1,2,2,2
ikawrakow/ik_llama.cpp,,,3,2,1,2
iliasam/opensimplelidar,1,,1,1,1,1
illera88/ponce,,1,1,,1,1
illumos/illumos-gate,3,4,2,3,3,3
imagemagick/imagemagick,1,1,1,1,1,1
imageworks/pystring,,1,1,,2,2
imbushuo/mac-precision-touchpad,1,1,,,,1
immediate-mode-ui/nuklear,3,3,5,2,1,5
immortalwrt/immortalwrt,7,7,5,7,7,8
imoreapps/ffmpeg-avplayer-for-ios-tvos,,,,,,
import-js/eslint-plugin-import,,,,,,2
impulseadventure/guislice,1,1,,1,2,1
imputnet/helium,2,1,1,1,1,2
imvexed/muon,,,,,,
inavflight/inav,2,3,3,2,2,3
include-what-you-use/include-what-you-use,1,1,1,1,2,1
includeos/includeos,,,1,1,1,2
indexmap-rs/indexmap,,,,,,1
indutny/bn.js,,,,,,1
indygreg/python-zstandard,,,,,,1
inexorgame/vulkan-renderer,1,1,1,1,1,1
infiniflow/infinity,,1,1,3,2,2
infinitimeorg/infinitime,4,3,2,2,5,5
inikep/lzbench,2,1,2,1,1,1
inikulin/parse5,,,,,,36
iniside/actionrpggame,,,,,,
inori/gpcs4,1,1,1,,,1
inorirus/kyty,1,1,,,,1
inotify-tools/inotify-tools,1,1,1,1,1,1
input-leap/input-leap,1,2,1,2,4,2
insightsoftwareconsortium/itk,3,3,2,3,2,3
inspect-js/array-buffer-byte-length,,,,,,1
inspect-js/available-typed-arrays,,,,,,1
inspect-js/functions-have-names,,,,,,1
inspect-js/has-bigints,,,,,,1
inspect-js/has-property-descriptors,,,,,,1
inspect-js/has-proto,,,,,,1
inspect-js/has-symbols,,,,,,1
inspect-js/has-tostringtag,,,,,,1
inspect-js/hasown,,,,,,1
inspect-js/is-accessor-descriptor,,,,,,1
inspect-js/is-arguments,,,,,,1
inspect-js/is-array-buffer,,,,,,1
inspect-js/is-bigint,,,,,,1
inspect-js/is-boolean-object,,,,,,1
inspect-js/is-callable,,,,,,1
inspect-js/is-core-module,,,,,,1
inspect-js/is-data-descriptor,,,,,,1
inspect-js/is-data-view,,,,,,1
inspect-js/is-date-object,,,,,,1
inspect-js/is-descriptor,,,,,,1
inspect-js/is-number-object,,,,,,1
inspect-js/is-regex,,,,,,1
inspect-js/is-string,,,,,,1
inspect-js/is-symbol,,,,,,1
inspect-js/is-typed-array,,,,,,1
inspect-js/node-supports-preserve-symlinks-flag,,,,,,1
inspect-js/object-inspect,,,,,,1
inspect-js/typed-array-buffer,,,,,,1
inspect-js/which-boxed-primitive,,,,,,1
inspect-js/which-typed-array,,,,,,1
inspektor-gadget/inspektor-gadget,2,2,2,3,3,3
inspircd/inspircd,1,1,1,1,1,1
intel/compute-runtime,8,9,6,6,7,8
intel/confidential-computing.sgx,2,4,2,1,1,3
intel/hyperscan,,,,,,
intel/isa-l,1,1,1,2,2,2
intel/media-driver,15,15,14,11,8,18
intel/openvino-plugins-ai-audacity,,,1,1,1,1
intel/pcm,1,1,1,1,1,1
interactivecomputergraphics/positionbaseddynamics,1,1,1,1,1,1
interactivecomputergraphics/splishsplash,1,1,1,1,1,1
interceptsuite/proxybridge,,,,,1,1
internet-architecture-and-security/packetscope,,,,,1,1
interpretml/interpret,2,1,1,1,1,1
introlab/rtabmap,1,1,1,1,1,1
introlab/rtabmap_ros,1,1,1,1,1,1
inwill/locale_remulator,1,1,1,1,1,1
ioi/isolate,1,1,1,1,1,1
iolanguage/io,1,1,1,,2,1
ion28/bluespawn,1,,,,,1
ionescu007/simplevisor,,,,,,
ios-swift-developers/swift,,,,,,
iovisor/bcc,3,4,5,3,3,6
iovisor/gobpf,1,1,,,,2
ip7z/7zip,1,1,1,1,1,1
ipkn/crow,,1,,,,1
iplug2/iplug2,1,1,1,1,1,1
ipower/kasperskyhook,1,1,,1,,1
ipxe/ipxe,1,1,1,1,1,1
ipython/traitlets,,,,,,4
iqiyi/dpvs,1,1,1,1,1,1
iqiyi/xcrash,1,1,,,1,1
iqiyi/xhook,,1,,,1,1
ireader/media-server,1,1,1,1,1,1
iree-org/iree,5,5,5,4,3,5
ironsdu/brynet,1,1,1,1,,1
irontec/sngrep,1,1,2,1,1,1
irssi/irssi,2,1,1,3,3,1
irungentoo/toxcore,,,,,,
iryoku/smaa,,,,,,
isaacs/chownr,,,,,,1
isaacs/cliui,,,,,,8
isaacs/core-util-is,,,,,,1
isaacs/fs-minipass,,,,,,2
isaacs/fs.realpath,,,,,,1
isaacs/inherits,,,,,,1
isaacs/isexe,,,,,,1
isaacs/minimatch,,,,,,1
isaacs/minipass,,,,,,1
isaacs/minizlib,,,,,,1
isaacs/node-glob,,,,,,1
isaacs/node-graceful-fs,,,,,,1
isaacs/node-lru-cache,,,,,,1
isaacs/node-mkdirp,,,,,,2
isaacs/node-tar,,,,,,1
isaacs/once,,,,,,1
isaacs/package-json-from-dist,,,,,,1
isaacs/path-scurry,,,,,,1
isaacs/rimraf,,,,,,1
isaacs/sax-js,,,,,,1
isaacs/wrappy,,,,,,2
isaacs/yallist,,,,,,1
ish-app/ish,1,1,1,1,1,1
isislovecruft/library--,,,,,,
isl-org/open3d,4,3,3,3,3,4
isledecomp/isle,,,2,1,2,2
ispc/ispc,2,2,2,1,2,2
istanbuljs/istanbuljs,,,,,,5
istanbuljs/schema,,,,,,1
istanbuljs/test-exclude,,,,,,2
istoreos/istoreos,8,8,7,8,3,9
ithewei/hplayer,,,,,,
ithewei/libhv,1,1,1,1,2,1
itinance/react-native-fs,2,2,,,,2
itisyang/playerdemo,,,1,,,1
itsharryle/led_cube,,,,,,
ivansafrin/polycode,,,,,,
ivorysql/ivorysql,3,4,4,5,7,6
j-d-k/jksv,1,3,1,1,1,1
j2kun/mlir-tutorial,,,1,1,2,1
jack-cherish/leetcode,,,,,,
jackaudio/jack2,1,2,1,1,1,1
jacksonliam/mjpg-streamer,1,,,,,1
jacktrip/jacktrip,2,2,2,1,1,3
jacoders/openjk,2,1,1,2,2,1
jagt/clumsy,1,1,,,,1
jainaman224/algo_ds_notes,,,,,,
jakehilborn/displayplacer,,1,1,1,,1
jakobengel/dso,1,,,,,1
jakogut/tinyvm,,,,,,
jakubmelka/pdf4qt,1,1,1,1,1,1
jakubvojvoda/design-patterns-cpp,,,,,,
jamesmunns/postcard,,,,,,4
jamisonderek/flipper-zero-tutorials,,,1,1,1,1
jamriska/ebsynth,,,,,,
jamulussoftware/jamulus,3,2,2,2,2,3
janet-lang/janet,1,1,1,1,1,1
jank-lang/jank,1,1,1,1,1,1
jankae/librevna,1,1,1,1,1,1
janmojzis/tinyssh,1,1,1,1,1,1
jaraco/jaraco.develop,,,,,,1
jaraco/keyring,,,,,,
jaraco/pytest-perf,,,,,,1
jaraco/zipp,,,,,,1
jarcode-foss/glava,2,,,,,2
jaredhanson/utils-merge,,,,,,1
jaredwray/cacheable,,,,,,1
jaredwray/keyv,,,,,,1
jarikomppa/soloud,2,,,1,,1
jarro2783/cxxopts,1,1,1,2,6,1
jart/blink,,1,1,1,2,1
jart/cosmopolitan,1,1,1,1,2,1
jart/sectorlisp,2,1,2,2,,2
jarulraj/sqlcheck,,1,1,1,,1
jarun/nnn,1,1,2,2,1,1
jashking/unrealpakviewer,,,,,,
jasonrohrer/onelife,1,1,1,1,1,1
jatinchowdhury18/analogtapemodel,1,1,1,,,1
jattach/jattach,1,1,1,1,1,1
jawah/charset_normalizer,,,,,,17
jaysmito101/terraforge3d,1,1,1,1,1,1
jbangert/trapcc,,,,,,
jbeder/yaml-cpp,1,9,5,2,3,11
jbgutierrez/path-parse,,,,,,1
jbikker/tinybvh,,,,3,1,1
jbush001/nyuziprocessor,1,1,,1,,1
jd-opensource/xllm,,,,,6,6
jd/tenacity,,,,,,2
jdah/doomenstein-3d,,,1,,,1
jdah/jdh-8,1,1,,,,1
jdah/minecraft-weekend,1,,,,,1
jedisct1/dsvpn,1,1,1,1,1,1
jedisct1/libsodium,1,1,1,1,1,1
jedisct1/minisign,1,1,1,1,1,1
jeelabs/esp-link,,,,,,
jellyfin/jellyfin-desktop,1,1,1,3,1,1
jemalloc/jemalloc,2,2,2,3,2,3
jensyt/imurmurhash-js,,,,,,1
jeremy-rifkin/cpptrace,,,1,1,1,1
jeremycw/httpserver.h,,,1,,,1
jerryscript-project/iotjs,1,,,,,1
jerryscript-project/jerryscript,3,3,1,2,1,3
jestjs/jest,,,,,,13
jetkvm/kvm,,,,2,2,2
jfalcou/eve,2,1,2,1,1,2
jfreegman/toxic,1,1,1,1,1,1
jgaeddert/liquid-dsp,1,1,1,1,1,1
jgamblin/mirai-source-code,,,,,1,1
jgarff/rpi_ws281x,2,4,2,2,,6
jgromes/radiolib,1,1,1,1,1,1
jhansireddy/androidscannerdemo,,,,,,
jhawthorn/fzy,1,,,1,1,1
jhrobotics/patcher9x,,1,1,1,1,1
jhrobotics/softgpu,,,1,1,1,1
jiangdongguo/androidusbcamera,1,1,1,1,,1
jiangwenyuan/nuster,1,,,,,1
jimmywarting/node-domexception,,,,,,1
jimp-dev/jimp,,,,,,2
jjgod/mac-dictionary-kit,,,,,,
jkornev/hidden,1,1,,,,1
jkriege2/jkqtplotter,1,1,1,1,1,1
jkuhlmann/cgltf,2,3,1,2,1,3
jlblancoc/nanoflann,1,1,1,1,1,1
jlervin/berry,2,2,,,1,3
jmacd/xdelta,,,,,,
jmcnamara/libxlsxwriter,1,1,1,1,1,1
jmespath/jmespath.py,,,,,,1
jmoon018/pacvim,,,,,,
jmorton06/lumos,1,1,1,1,1,1
jmpews/dobby,1,1,1,1,,1
jmzkchain/jmzk,,,,,,
joan2937/pigpio,1,,,,,1
joblib/joblib,,,,,,2
joblib/threadpoolctl,,,,,,
joe-scotto/scottokeebs,1,1,1,1,1,1
joedog/siege,1,1,1,2,1,1
joeferner/node-java,1,1,1,,1,1
joel16/nx-shell,1,1,,,,1
joeycastillo/sensor-watch,1,1,3,2,1,2
joeydevries/cell,,,,,,
joeydevries/learnopengl,1,3,1,2,,1
johang/btfs,1,,2,1,1,1
johannes4linux/linux_driver_tutorial_legacy,1,1,2,1,,1
john-chapman/im3d,1,,1,,1,2
johnbuffer/antsimulator,1,1,,,,1
johnbuffer/nocol,1,1,,,,1
johnearnest/decker,,1,1,1,1,1
johnfanv2/lenovolegionlinux,,,1,1,5,1
johnxnguyen/down,1,,,,,1
jolibrain/deepdetect,2,2,1,2,1,2
jomjol/ai-on-the-edge-device,1,2,2,2,2,2
jonas/tig,1,1,1,1,1,1
jonashaag/bjoern,1,1,,,,1
jonasmr/microprofile,1,1,1,1,1,1
jonathanong/ee-first,,,,,,1
jonathansalwan/triton,3,1,1,2,3,1
joncampbell123/dosbox-x,2,2,1,1,1,2
jonls/redshift,,,,,,
jonmagon/kdiskmark,1,1,1,1,1,1
jonschlinkert/assign-symbols,,,,,,1
jonschlinkert/define-property,,,,,,1
jonschlinkert/extend-shallow,,,,,,1
jonschlinkert/fill-range,,,,,,1
jonschlinkert/get-value,,,,,,1
jonschlinkert/global-prefix,,,,,,2
jonschlinkert/has-value,,,,,,1
jonschlinkert/has-values,,,,,,1
jonschlinkert/is-extendable,,,,,,1
jonschlinkert/is-extglob,,,,,,1
jonschlinkert/is-number,,,,,,1
jonschlinkert/is-plain-object,,,,,,2
jonschlinkert/isobject,,,,,,1
jonschlinkert/kind-of,,,,,,1
jonschlinkert/map-cache,,,,,,1
jonschlinkert/normalize-path,,,,,,1
jonschlinkert/object-visit,,,,,,1
jonschlinkert/word-wrap,,,,,,1
jordansissel/xdotool,1,2,2,2,1,1
jorgebucaran/colorette,,,,,,1
jorgen-vikinggod/qt-frameless-window-darkstyle,1,1,,,,1
jorisvink/kore,1,1,1,1,1,1
joseexposito/touchegg,1,1,1,1,1,1
joshuakgoldberg/ts-api-utils,,,,,,9
joyieldinc/predixy,1,,,1,,1
joypad-ai/joypad-os,1,1,1,1,1,1
jp9000/obs,,,,,,
jpadilla/pyjwt,,,,,,3
jpbarrette/curlpp,2,1,2,1,1,3
jpcy/xatlas,1,1,,,,2
jpd002/play-,1,1,1,1,1,1
jpersson77/lgtvcompanion,1,1,1,1,1,1
jpmens/jo,2,2,2,1,2,3
jpr5/ngrep,1,,1,1,1,1
jprichardson/node-fs-extra,,,,,,1
jprichardson/node-jsonfile,,,,,,1
jqlang/jq,1,2,2,2,1,2
jquast/wcwidth,,,,,,1
jquery/esprima,,,,,,1
jridgewell/resolve-uri,,,,,,1
jridgewell/sourcemaps,,,,,,1
jrouwe/joltphysics,1,1,1,1,1,1
jrowberg/i2cdevlib,1,3,1,1,2,3
jsbsim-team/jsbsim,1,1,2,2,2,1
jsdom/tr46,,,,,,2
jsdom/webidl-conversions,,,,,,1
jsdom/whatwg-mimetype,,,,,,1
jsdom/whatwg-url,,,,,,1
jsdom/xml-name-validator,,,,,,1
jselbie/stunserver,,,,1,,1
jserv/amacc,1,1,1,1,1,1
jserv/mini-arm-os,,1,,,1,1
jshttp/accepts,,,,,,1
jshttp/content-disposition,,,,,,1
jshttp/content-type,,,,,,1
jshttp/cookie,,,,,,1
jshttp/etag,,,,,,1
jshttp/forwarded,,,,,,1
jshttp/fresh,,,,,,1
jshttp/http-errors,,,,,,1
jshttp/media-typer,,,,,,1
jshttp/methods,,,,,,1
jshttp/mime-db,,,,,,1
jshttp/mime-types,,,,,,1
jshttp/negotiator,,,,,,1
jshttp/on-finished,,,,,,1
jshttp/range-parser,,,,,,1
jshttp/statuses,,,,,,1
jshttp/type-is,,,,,,1
jshttp/vary,,,,,,1
jslicense/spdx-correct.js,,,,,,1
jslicense/spdx-exceptions.json,,,,,,1
jslicense/spdx-expression-parse.js,,,,,,1
jslicense/spdx-license-ids,,,,,,2
json-c/json-c,2,2,1,1,2,2
json-parser/json-parser,1,1,,1,1,1
json5/json5,,,,,,1
jstkdng/ueberzugpp,,,1,1,2,1
jtesta/ssh-mitm,1,,,,,1
jtheoof/swappy,1,1,2,3,1,1
jtv/libpqxx,1,1,1,1,1,1
ju1ce/april-tag-vr-fullbody-tracker,2,1,1,,,1
juce-framework/juce,2,1,1,1,1,1
juhovh/shairplay,,,,,,
juj/fbcp-ili9341,1,2,,1,,1
juliangruber/balanced-match,,,,,,1
juliangruber/brace-expansion,,,,,,1
juliangruber/isarray,,,,,,4
juliansteenbakker/flutter_secure_storage,1,1,2,2,1,1
juliapoo/artfuscator,,1,,,,1
juliastrings/utf8proc,2,1,1,2,2,2
juliettef/iconfontcppheaders,1,1,1,1,1,1
julius-speech/julius,1,,,1,1,1
julycoding/the-art-of-programming-by-july-2nd,1,,1,,,1
juncojet/unlimited-landeng-for-win,,,,,,
jupp0r/prometheus-cpp,1,1,1,1,1,1
jupyter-xeus/xeus-cling,2,2,2,1,1,2
jurplel/qview,1,2,2,1,1,1
justadudewhohacks/opencv4nodejs,1,1,,,,2
justasmasiulis/lazy_importer,1,1,1,,,1
justasmasiulis/xorstr,1,,,,,1
justcallmekoko/esp32marauder,1,1,1,1,1,1
justinfrankel/licecap,1,,,,,1
justinsteven/dostackbufferoverflowgood,1,,,,,1
justmoon/node-extend,,,,,,1
jviereck/regjsparser,,,,,,2
jvm-profiling-tools/perf-map-agent,,,,,,
jwise/horndis,,,,,,
jxy-s/herpaderping,,1,1,,,1
jzimmerman/langcc,,1,,,,1
k2-fsa/sherpa-ncnn,,1,1,1,1,1
k2-fsa/sherpa-onnx,,1,1,1,1,1
k4yt3x/video2x,1,1,1,1,1,1
k4zmu2a/spacecadetpinball,1,1,1,2,,1
ka-weihe/fastest-levenshtein,,,,,,1
kaansenol5/vibeos,,,,,1,1
kaelzhang/node-ignore,,,,,,1
kaievns/halmak,1,2,1,1,,3
kaisenamin/c_std,,,1,1,1,1
kaldaien/far,,,1,,,1
kaltura/nginx-vod-module,2,1,1,1,,2
kamailio/kamailio,1,1,2,2,2,2
kamyu104/leetcode-solutions,1,1,1,1,1,1
kangjianwei/data-structure,,,,,,
karlkurzer/path_planner,1,1,1,1,,1
karlstav/cava,1,1,1,1,2,1
karottc/linux-0.11,,,,,,
karpathy/llama2.c,,,2,2,,2
kasmtech/kasmvnc,1,2,2,1,1,2
kasperskylab/hrtng,,,,1,1,1
kavan010/black_hole,,,,,1,1
kazuho/picojson,,,,,,
kbengine/kbengine,2,,,,,2
kcat/openal-soft,1,1,1,1,1,1
kdab/codebrowser,2,1,1,1,1,1
kdab/gammaray,2,1,1,4,1,2
kdab/hotspot,1,1,1,1,1,1
kde/ghostwriter,1,1,2,2,1,1
kde/heaptrack,1,1,1,1,2,1
kde/kdeconnect-kde,2,3,2,5,2,3
kde/kdenlive,1,1,1,1,1,1
kde/krita,4,2,2,1,2,3
kde/latte-dock,1,1,2,1,1,1
kde/okular,2,1,1,3,1,2
kdlucas/byte-unixbench,,1,2,1,1,3
kdrag0n/safetynet-fix,1,1,1,,,1
keendreams/keen,,,,,,
keepassxreboot/keepassxc,2,1,1,1,1,1
kefir500/apk-editor-studio,1,1,1,1,1,1
keirf/flashfloppy,1,1,1,1,1,1
keith2018/softglrender,,,1,,,1
kelektiv/node.bcrypt.js,2,2,1,2,1,2
kemitchell/spdx-exceptions.json,,,,,,1
kemitchell/validate-npm-package-license.js,,,,,,1
kernelwernel/vmaware,,,1,1,1,1
keroro824/hashingdeeplearning,1,,,,,1
keshavbhatt/whatsie,,,,,,
ketoo/noahgameframe,2,1,,,,2
kev0143/mirea_procedural-programming,,,1,,,1
kevinbeaty/any-promise,,,,,,1
kevinlawler/kona,1,1,1,,,1
kevmo314/scuda,,,,1,1,1
kevva/dir-glob,,,,,,1
keystone-engine/keystone,2,1,1,,,1
kfix/ddcctl,1,1,,,,1
kfrlib/kfr,1,1,1,1,1,1
kgabis/parson,1,1,1,,,1
khizmax/libcds,1,1,,,,1
khronosgroup/glslang,,,,,,
khronosgroup/ktx-software,1,1,1,1,1,1
khronosgroup/openxr-sdk,1,1,1,1,1,1
khronosgroup/spirv-tools,5,5,2,4,3,5
khronosgroup/vulkan-hpp,1,1,1,1,1,1
khronosgroup/vulkan-samples,3,2,3,3,3,3
kicad/kicad-source-mirror,4,3,3,4,3,3
kikoplayproject/kikoplay,1,1,1,1,1,1
kilian/electron-to-chromium,,,,,,1
kimci86/bkcrack,,,,,,
kimwalisch/primesieve,1,1,1,1,1,1
kingtoolbox/windterm,1,1,,,1,1
kirillkovalenko/nssm,,,,,,
kismetwireless/kismet,1,1,1,1,1,1
kitesurfer1404/ws2812fx,1,1,1,1,,1
kitsunyan/intel-undervolt,,,,,,
kitt-ai/snowboy,,,,,,
kitware/cmake,1,1,1,1,1,1
kitware/paraview,2,3,4,4,4,4
kitware/vtk,4,4,4,6,5,5
kiukotsu/ucore,,,,,,
kiwibrowser/src.next,1,1,1,,1,1
kiwix/kiwix-desktop,2,3,1,1,2,3
kjd/idna,,,,,,1
kkkgo/vlmcsd,,,,,,
klange/nyancat,,,,1,,1
klange/toaruos,1,1,1,1,1,1
klayout/klayout,1,1,1,2,1,1
klee/klee,2,3,2,1,1,3
klipper3d/klipper,1,1,1,1,1,1
klonyyy/mcuviewer,,,1,1,1,1
kludex/starlette,,,,,,
klzgrad/naiveproxy,1,1,1,1,1,1
km1994/nlp_paper_study,1,1,1,,,1
kmammou/v-hacd,,2,1,1,,4
kmatheussen/radium,,,,,,
kmkolasinski/awesomebump,,,,,,
kn007/silk-v3-decoder,,1,,1,,1
knightcrawler25/glsl-pathtracer,1,1,1,1,,1
knightsj/awesome-algorithm-question-solution,,,,,,
knolleary/pubsubclient,,,,,,
knownsec/shellcodeloader,,,,,,
knurling-rs/defmt,,,,,,3
kobzol/hardware-effects,,,,1,,1
kode/kha,1,1,1,1,1,1
kohler/gifsicle,1,1,1,1,1,1
koide3/direct_visual_lidar_calibration,,1,1,1,1,1
koide3/fast_gicp,1,3,2,1,1,1
koide3/glim,1,1,1,1,1,1
koide3/hdl_graph_slam,1,1,1,1,,1
kokke/tiny-aes-c,1,,,1,,1
kokke/tiny-regex-c,1,,,1,,1
kokkos/kokkos,3,2,2,2,2,2
kolunmi/bazaar,,,,,1,1
komet/mediaelch,1,1,1,1,1,1
komputeproject/kompute,1,1,1,1,3,1
konrad-gajdus/minimnist-c,,,,1,,1
