repo,year,first_date,last_date
snap-stanford/snap,2023,2023-02-05,2023-03-04
snapcast/snapcast,2021,2021-01-03,2022-01-01
snapcast/snapcast,2022,2022-01-02,2022-12-31
snapcast/snapcast,2023,2023-01-01,2023-12-30
snapcast/snapcast,2024,2024-01-07,2024-12-28
snapcast/snapcast,2025,2025-01-05,2025-12-20
snapchat/keydb,2021,2021-01-03,2022-01-01
snapchat/keydb,2022,2022-01-02,2022-12-31
snapchat/keydb,2023,2023-01-15,2023-12-23
snapchat/keydb,2024,2024-03-17,2024-03-23
snapchat/valdi,2025,2025-11-02,2026-01-03
snes9xgit/snes9x,2021,2021-01-10,2021-12-25
snes9xgit/snes9x,2022,2022-01-30,2022-12-31
snes9xgit/snes9x,2023,2023-01-08,2024-01-06
snes9xgit/snes9x,2024,2024-01-07,2024-12-21
snes9xgit/snes9x,2025,2025-01-19,2025-11-08
snesrev/zelda3,2022,2022-08-07,2022-12-17
snesrev/zelda3,2023,2023-02-05,2023-08-19
snort3/snort3,2021,2021-01-03,2021-12-18
snort3/snort3,2022,2022-01-02,2022-12-24
snort3/snort3,2023,2023-01-01,2023-12-23
snort3/snort3,2024,2024-01-07,2024-12-28
snort3/snort3,2025,2025-01-05,2025-12-27
snowflake-labs/pg_lake,2025,2025-10-26,2025-12-27
snowie2000/mactype,2021,2021-01-03,2021-12-11
snowie2000/mactype,2022,2022-07-17,2022-12-03
snowie2000/mactype,2023,2023-05-28,2023-08-26
snowie2000/mactype,2024,2024-08-11,2024-12-14
snowie2000/mactype,2025,2025-02-09,2025-06-07
soci/soci,2021,2021-03-07,2021-10-30
soci/soci,2022,2022-01-09,2022-12-31
soci/soci,2023,2023-01-01,2024-01-06
soci/soci,2024,2024-01-07,2025-01-04
soci/soci,2025,2025-01-05,2025-11-15
socketio/socket.io-client-cpp,2021,2021-01-03,2021-11-27
socketio/socket.io-client-cpp,2022,2022-03-06,2022-11-19
socketio/socket.io-client-cpp,2023,2023-02-12,2023-11-11
socketio/socket.io-client-cpp,2024,2024-02-11,2024-07-20
socketio/socket.io-client-cpp,2025,2025-05-11,2025-08-30
soedinglab/mmseqs2,2021,2021-01-03,2022-01-01
soedinglab/mmseqs2,2022,2022-01-02,2022-12-24
soedinglab/mmseqs2,2023,2023-01-22,2023-12-09
soedinglab/mmseqs2,2024,2024-01-14,2024-12-28
soedinglab/mmseqs2,2025,2025-01-05,2025-12-06
sofa-framework/sofa,2021,2021-01-03,2022-01-01
sofa-framework/sofa,2022,2022-01-02,2022-12-31
sofa-framework/sofa,2023,2023-01-01,2024-01-06
sofa-framework/sofa,2024,2024-01-07,2025-01-04
sofa-framework/sofa,2025,2025-01-05,2025-12-27
softethervpn/softethervpn,2021,2021-01-31,2022-01-01
softethervpn/softethervpn,2022,2022-01-02,2022-12-31
softethervpn/softethervpn,2023,2023-01-01,2023-12-02
softethervpn/softethervpn,2024,2024-02-18,2024-12-21
softethervpn/softethervpn,2025,2025-01-05,2025-12-27
softethervpn/softethervpn_stable,2021,2021-06-06,2021-08-21
softethervpn/softethervpn_stable,2022,2022-04-24,2022-11-19
softethervpn/softethervpn_stable,2023,2023-03-12,2023-09-02
softethervpn/softethervpn_stable,2025,2025-04-13,2025-04-19
softmotions/ejdb,2021,2021-01-03,2022-01-01
softmotions/ejdb,2022,2022-01-02,2022-12-10
softmotions/ejdb,2023,2023-01-01,2023-11-04
softmotions/ejdb,2024,2024-02-04,2024-12-07
softmotions/ejdb,2025,2025-02-23,2025-12-20
software-mansion/react-native-enriched,2025,2025-04-13,2025-12-27
software-mansion/react-native-executorch,2024,2024-11-03,2024-12-21
software-mansion/react-native-executorch,2025,2025-01-05,2025-12-27
sogou/srpc,2021,2021-01-03,2022-01-01
sogou/srpc,2022,2022-01-02,2022-12-24
sogou/srpc,2023,2023-01-01,2024-01-06
sogou/srpc,2024,2024-01-07,2024-12-21
sogou/srpc,2025,2025-01-05,2025-12-27
sogou/workflow,2021,2021-01-03,2022-01-01
sogou/workflow,2022,2022-01-02,2022-12-31
sogou/workflow,2023,2023-01-01,2023-12-30
sogou/workflow,2024,2024-01-07,2025-01-04
sogou/workflow,2025,2025-01-05,2025-11-29
solemnwarning/rehex,2021,2021-01-03,2022-01-01
solemnwarning/rehex,2022,2022-01-02,2022-12-17
solemnwarning/rehex,2023,2023-01-15,2024-01-06
solemnwarning/rehex,2024,2024-01-21,2024-12-28
solemnwarning/rehex,2025,2025-01-05,2026-01-03
solo-io/bumblebee,2021,2021-10-31,2021-12-18
solo-io/bumblebee,2022,2022-01-02,2022-12-10
solo-io/bumblebee,2023,2023-04-23,2023-06-24
solo-io/bumblebee,2024,2024-06-09,2024-07-20
solo-io/bumblebee,2025,2025-04-13,2025-04-19
solodon4/mach7,2021,2021-10-17,2021-10-23
solokeys/solo1,2021,2021-01-03,2021-12-25
solokeys/solo1,2022,2022-03-06,2022-03-19
solosky/pixl.js,2022,2022-10-16,2022-12-31
solosky/pixl.js,2023,2023-01-01,2024-01-06
solosky/pixl.js,2024,2024-01-07,2024-12-28
solosky/pixl.js,2025,2025-01-12,2026-01-03
solvespace/solvespace,2021,2021-01-03,2022-01-01
solvespace/solvespace,2022,2022-01-02,2022-12-31
solvespace/solvespace,2023,2023-01-01,2024-01-06
solvespace/solvespace,2024,2024-02-25,2024-12-21
solvespace/solvespace,2025,2025-01-12,2026-01-03
sonic-pi-net/sonic-pi,2021,2021-01-03,2022-01-01
sonic-pi-net/sonic-pi,2022,2022-01-02,2022-12-31
sonic-pi-net/sonic-pi,2023,2023-01-01,2023-11-25
sonic-pi-net/sonic-pi,2024,2024-02-11,2024-11-16
sonic-pi-net/sonic-pi,2025,2025-01-12,2025-09-27
sonosaurus/sonobus,2021,2021-01-31,2021-12-25
sonosaurus/sonobus,2022,2022-01-09,2022-12-31
sonosaurus/sonobus,2023,2023-01-01,2023-12-16
sony/flutter-embedded-linux,2022,2022-04-17,2022-12-31
sony/flutter-embedded-linux,2023,2023-01-01,2023-12-16
sony/flutter-embedded-linux,2024,2024-02-11,2024-12-14
sony/flutter-embedded-linux,2025,2025-02-09,2025-03-22
sorah/envchain,2021,2021-10-10,2021-10-16
sorah/envchain,2022,2022-02-06,2022-05-14
sorah/envchain,2024,2024-04-21,2024-04-27
soramimi/guitar,2021,2021-01-31,2022-01-01
soramimi/guitar,2022,2022-01-09,2022-12-03
soramimi/guitar,2023,2023-04-09,2024-01-06
soramimi/guitar,2024,2024-01-07,2024-12-28
soramimi/guitar,2025,2025-01-05,2026-01-03
sorayuki/obs-multi-rtmp,2021,2021-01-17,2021-12-25
sorayuki/obs-multi-rtmp,2022,2022-01-23,2022-12-10
sorayuki/obs-multi-rtmp,2023,2023-01-01,2023-12-23
sorayuki/obs-multi-rtmp,2024,2024-01-07,2024-12-14
sorayuki/obs-multi-rtmp,2025,2025-01-26,2025-10-25
sorbet/sorbet,2021,2021-01-03,2022-01-01
sorbet/sorbet,2022,2022-01-02,2022-12-31
sorbet/sorbet,2023,2023-01-01,2024-01-06
sorbet/sorbet,2024,2024-01-07,2025-01-04
sorbet/sorbet,2025,2025-01-05,2026-01-03
souffle-lang/souffle,2021,2021-01-03,2021-12-11
souffle-lang/souffle,2022,2022-01-02,2022-12-31
souffle-lang/souffle,2023,2023-01-01,2023-12-30
souffle-lang/souffle,2024,2024-01-28,2024-12-14
souffle-lang/souffle,2025,2025-01-19,2025-12-13
soul-lang/soul,2021,2021-01-03,2021-04-17
sourmesen/mesen2,2021,2021-03-14,2022-01-01
sourmesen/mesen2,2022,2022-01-02,2022-12-31
sourmesen/mesen2,2023,2023-01-01,2024-01-06
sourmesen/mesen2,2024,2024-01-07,2025-01-04
sourmesen/mesen2,2025,2025-01-05,2025-07-19
sp4cerat/fast-quadric-mesh-simplification,2021,2021-12-26,2022-01-01
sp4cerat/fast-quadric-mesh-simplification,2022,2022-01-16,2022-01-22
sp4cerat/fast-quadric-mesh-simplification,2024,2024-07-14,2024-08-03
spaceandtimefdn/blitzar,2022,2022-04-24,2022-12-24
spaceandtimefdn/blitzar,2023,2023-01-01,2024-01-06
spaceandtimefdn/blitzar,2024,2024-01-07,2024-12-14
spaceandtimefdn/blitzar,2025,2025-01-05,2025-08-16
spacehuhntech/esp8266_deauther,2021,2021-01-24,2021-08-21
spacehuhntech/esp8266_deauther,2022,2022-04-17,2022-04-23
spacehuhntech/wifiduck,2021,2021-02-14,2021-12-11
spacemeowx2/switch-lan-play,2021,2021-04-25,2021-06-05
spacemeowx2/switch-lan-play,2022,2022-02-06,2022-07-02
spacemeowx2/switch-lan-play,2023,2023-03-26,2023-04-22
spacemeowx2/switch-lan-play,2024,2024-01-07,2024-01-13
sparklemotion/nokogiri,2021,2021-01-03,2022-01-01
sparklemotion/nokogiri,2022,2022-01-02,2022-12-31
sparklemotion/nokogiri,2023,2023-01-01,2024-01-06
sparklemotion/nokogiri,2024,2024-01-07,2025-01-04
sparklemotion/nokogiri,2025,2025-01-05,2026-01-03
spdk/spdk,2021,2021-01-03,2022-01-01
spdk/spdk,2022,2022-01-02,2022-12-31
spdk/spdk,2023,2023-01-01,2024-01-06
spdk/spdk,2024,2024-01-07,2024-12-21
spdk/spdk,2025,2025-01-12,2026-01-03
specialko/specialk,2021,2021-01-24,2022-01-01
specialko/specialk,2022,2022-01-02,2022-12-24
specialko/specialk,2023,2023-01-22,2024-01-06
specialko/specialk,2024,2024-01-07,2025-01-04
specialko/specialk,2025,2025-01-05,2026-01-03
speedb-io/speedb,2021,2021-01-03,2022-01-01
speedb-io/speedb,2022,2022-01-02,2022-12-31
speedb-io/speedb,2023,2023-01-01,2024-01-06
speedb-io/speedb,2024,2024-01-07,2024-03-16
speeduino/speeduino,2021,2021-01-10,2022-01-01
speeduino/speeduino,2022,2022-01-02,2022-12-31
speeduino/speeduino,2023,2023-01-01,2024-01-06
speeduino/speeduino,2024,2024-01-07,2025-01-04
speeduino/speeduino,2025,2025-01-05,2026-01-03
spencekonde/attinycore,2021,2021-01-03,2021-12-25
spencekonde/attinycore,2022,2022-01-02,2022-12-31
spencekonde/attinycore,2023,2023-01-15,2023-11-18
spencekonde/attinycore,2024,2024-02-11,2024-10-19
spencertipping/jit-tutorial,2021,2021-05-02,2021-05-08
spooks4576/ghost_esp,2024,2024-03-10,2025-01-04
spooks4576/ghost_esp,2025,2025-01-05,2025-04-26
spotify/annoy,2021,2021-02-28,2021-12-25
spotify/annoy,2022,2022-03-20,2022-10-29
spotify/annoy,2023,2023-01-15,2023-08-19
spotify/annoy,2024,2024-07-28,2024-08-03
spotify/annoy,2025,2025-05-04,2025-10-25
spotify/pedalboard,2021,2021-07-04,2022-01-01
spotify/pedalboard,2022,2022-01-02,2022-12-31
spotify/pedalboard,2023,2023-01-08,2023-12-16
spotify/pedalboard,2024,2024-01-14,2024-11-30
spotify/pedalboard,2025,2025-03-09,2025-11-08
spotify/voyager,2023,2023-04-09,2023-12-09
spotify/voyager,2024,2024-03-17,2024-12-21
spotify/voyager,2025,2025-01-26,2025-09-27
spring/spring,2021,2021-01-03,2021-12-04
spring/spring,2022,2022-01-02,2022-12-31
spring/spring,2023,2023-01-01,2023-12-30
spring/spring,2024,2024-01-28,2024-04-06
spriteovo/airpodsdesktop,2021,2021-04-25,2021-12-18
spriteovo/airpodsdesktop,2022,2022-01-02,2022-12-31
spriteovo/airpodsdesktop,2023,2023-04-30,2023-10-21
spuckwaffel/uedumper,2023,2023-04-23,2023-12-09
spuckwaffel/uedumper,2024,2024-01-21,2024-04-27
sqfmi/watchy,2021,2021-01-03,2022-01-01
sqfmi/watchy,2022,2022-01-02,2022-12-31
sqfmi/watchy,2023,2023-01-08,2023-12-30
sqfmi/watchy,2024,2024-01-14,2024-07-13
sqfmi/watchy,2025,2025-03-02,2025-08-16
sqlcipher/sqlcipher,2021,2021-01-10,2021-12-18
sqlcipher/sqlcipher,2022,2022-01-02,2022-12-31
sqlcipher/sqlcipher,2023,2023-01-08,2024-01-06
sqlcipher/sqlcipher,2024,2024-01-14,2025-01-04
sqlcipher/sqlcipher,2025,2025-01-05,2025-12-06
sqlitebrowser/sqlitebrowser,2021,2021-01-03,2022-01-01
sqlitebrowser/sqlitebrowser,2022,2022-01-09,2022-12-31
sqlitebrowser/sqlitebrowser,2023,2023-02-05,2023-12-30
sqlitebrowser/sqlitebrowser,2024,2024-02-04,2025-01-04
sqlitebrowser/sqlitebrowser,2025,2025-01-05,2026-01-03
squid-cache/squid,2021,2021-01-10,2021-12-18
squid-cache/squid,2022,2022-01-02,2022-12-31
squid-cache/squid,2023,2023-01-01,2024-01-06
squid-cache/squid,2024,2024-01-07,2025-01-04
squid-cache/squid,2025,2025-01-05,2026-01-03
squirrel/squirrel.windows,2021,2021-06-06,2021-12-11
squirrel/squirrel.windows,2022,2022-01-30,2022-11-12
squirrel/squirrel.windows,2023,2023-07-23,2023-08-05
squirrel/squirrel.windows,2024,2024-01-07,2024-01-13
sraoss/pg_ivm,2022,2022-03-27,2022-12-17
sraoss/pg_ivm,2023,2023-01-08,2023-09-16
sraoss/pg_ivm,2024,2024-02-18,2024-12-28
sraoss/pg_ivm,2025,2025-02-09,2025-11-01
srdja/collections-c,2021,2021-11-07,2021-11-13
srdja/collections-c,2022,2022-01-09,2022-12-31
srdja/collections-c,2023,2023-10-15,2023-11-18
srdja/collections-c,2024,2024-01-07,2024-06-01
srdja/collections-c,2025,2025-04-27,2025-06-28
srombauts/sqlitecpp,2021,2021-01-03,2021-11-27
srombauts/sqlitecpp,2022,2022-01-02,2022-12-24
srombauts/sqlitecpp,2023,2023-01-01,2023-10-21
srombauts/sqlitecpp,2024,2024-03-03,2024-12-14
srombauts/sqlitecpp,2025,2025-05-18,2025-12-06
srsran/srsran_4g,2021,2021-01-03,2022-01-01
srsran/srsran_4g,2022,2022-01-02,2022-12-17
srsran/srsran_4g,2023,2023-01-01,2023-12-02
srsran/srsran_4g,2024,2024-01-14,2024-11-23
srsran/srsran_4g,2025,2025-02-02,2025-11-29
ssloy/tinyraytracer,2021,2021-05-23,2021-05-29
ssloy/tinyraytracer,2022,2022-02-20,2022-03-19
stack-of-tasks/pinocchio,2021,2021-01-03,2021-12-18
stack-of-tasks/pinocchio,2022,2022-01-02,2022-12-31
stack-of-tasks/pinocchio,2023,2023-01-01,2024-01-06
stack-of-tasks/pinocchio,2024,2024-01-07,2025-01-04
stack-of-tasks/pinocchio,2025,2025-01-05,2026-01-03
stackia/rtp2httpd,2023,2023-09-03,2023-10-07
stackia/rtp2httpd,2025,2025-01-12,2026-01-03
stan-dev/stan,2021,2021-01-03,2022-01-01
stan-dev/stan,2022,2022-01-02,2022-12-24
stan-dev/stan,2023,2023-01-15,2024-01-06
stan-dev/stan,2024,2024-01-07,2024-12-21
stan-dev/stan,2025,2025-01-05,2025-12-27
standardese/cppast,2021,2021-01-31,2021-12-25
standardese/cppast,2022,2022-01-30,2022-12-31
standardese/cppast,2023,2023-01-08,2023-04-01
standardese/cppast,2024,2024-06-09,2024-06-15
stanfordnlp/glove,2021,2021-01-03,2021-08-21
stanfordnlp/glove,2022,2022-01-30,2022-12-03
stanfordnlp/glove,2023,2023-04-09,2023-09-23
stanfordnlp/glove,2024,2024-11-17,2024-11-23
stanfordnlp/glove,2025,2025-07-13,2025-08-02
stanleyhuangyc/arduinoobd,2021,2021-10-10,2021-10-16
stanleyhuangyc/arduinoobd,2024,2024-02-11,2024-02-17
stclib/stc,2021,2021-01-03,2022-01-01
stclib/stc,2022,2022-01-02,2022-12-31
stclib/stc,2023,2023-01-01,2024-01-06
stclib/stc,2024,2024-01-07,2025-01-04
stclib/stc,2025,2025-01-05,2026-01-03
std-microblock/breeze-shell,2024,2024-12-29,2025-01-04
std-microblock/breeze-shell,2025,2025-01-05,2026-01-03
std-microblock/chromatic,2025,2025-06-15,2025-06-21
stdware/qwindowkit,2023,2023-11-26,2024-01-06
stdware/qwindowkit,2024,2024-01-07,2024-12-14
stdware/qwindowkit,2025,2025-01-05,2026-01-03
steamclienthomebrew/millennium,2023,2023-04-30,2024-01-06
steamclienthomebrew/millennium,2024,2024-01-07,2025-01-04
steamclienthomebrew/millennium,2025,2025-01-05,2026-01-03
steemit/steem,2021,2021-03-28,2021-12-25
steemit/steem,2022,2022-01-02,2022-09-24
steemit/steem,2024,2024-02-25,2024-03-02
steemit/steem,2025,2025-04-06,2025-04-26
stefanhaustein/terminalimageviewer,2021,2021-05-16,2021-08-14
stefanhaustein/terminalimageviewer,2022,2022-01-16,2022-12-31
stefanhaustein/terminalimageviewer,2023,2023-02-12,2023-12-09
stefanhaustein/terminalimageviewer,2024,2024-01-14,2024-07-06
stefanhaustein/terminalimageviewer,2025,2025-01-12,2026-01-03
stefankueng/grepwin,2021,2021-01-03,2022-01-01
stefankueng/grepwin,2022,2022-02-06,2022-12-31
stefankueng/grepwin,2023,2023-01-01,2023-12-30
stefankueng/grepwin,2024,2024-01-28,2024-11-23
stefankueng/grepwin,2025,2025-01-05,2025-11-29
steinbergmedia/vstgui,2021,2021-01-03,2022-01-01
steinbergmedia/vstgui,2022,2022-01-02,2022-12-24
steinbergmedia/vstgui,2023,2023-01-08,2024-01-06
steinbergmedia/vstgui,2024,2024-01-07,2025-01-04
steinbergmedia/vstgui,2025,2025-01-05,2025-12-06
steineggerlab/foldseek,2021,2021-01-17,2022-01-01
steineggerlab/foldseek,2022,2022-01-02,2022-12-31
steineggerlab/foldseek,2023,2023-01-01,2024-01-06
steineggerlab/foldseek,2024,2024-01-07,2025-01-04
steineggerlab/foldseek,2025,2025-01-05,2026-01-03
stella-cv/stella_vslam,2021,2021-01-31,2022-01-01
stella-cv/stella_vslam,2022,2022-01-02,2022-12-31
stella-cv/stella_vslam,2023,2023-01-01,2024-01-06
stella-cv/stella_vslam,2024,2024-01-07,2024-12-21
stella-cv/stella_vslam,2025,2025-01-05,2025-09-27
stellar-group/hpx,2021,2021-01-03,2022-01-01
stellar-group/hpx,2022,2022-01-02,2022-12-31
stellar-group/hpx,2023,2023-01-01,2024-01-06
stellar-group/hpx,2024,2024-01-07,2025-01-04
stellar-group/hpx,2025,2025-01-05,2026-01-03
stellar/stellar-core,2021,2021-01-03,2021-12-25
stellar/stellar-core,2022,2022-01-02,2022-12-24
stellar/stellar-core,2023,2023-01-01,2024-01-06
stellar/stellar-core,2024,2024-01-07,2025-01-04
stellar/stellar-core,2025,2025-01-05,2026-01-03
stellarium/stellarium,2021,2021-01-03,2022-01-01
stellarium/stellarium,2022,2022-01-02,2022-12-31
stellarium/stellarium,2023,2023-01-01,2024-01-06
stellarium/stellarium,2024,2024-01-07,2025-01-04
stellarium/stellarium,2025,2025-01-05,2026-01-03
stenzek/duckstation,2021,2021-01-03,2022-01-01
stenzek/duckstation,2022,2022-01-02,2022-12-31
stenzek/duckstation,2023,2023-01-01,2024-01-06
stenzek/duckstation,2024,2024-01-07,2025-01-04
stenzek/duckstation,2025,2025-01-05,2026-01-03
stephane-d/sgdk,2021,2021-01-03,2022-01-01
stephane-d/sgdk,2022,2022-01-02,2022-12-31
stephane-d/sgdk,2023,2023-01-01,2023-12-09
stephane-d/sgdk,2024,2024-01-07,2025-01-04
stephane-d/sgdk,2025,2025-01-05,2025-12-27
stephane/libmodbus,2021,2021-03-14,2022-01-01
stephane/libmodbus,2022,2022-01-02,2022-12-17
stephane/libmodbus,2023,2023-01-08,2023-11-11
stephane/libmodbus,2024,2024-01-21,2024-10-26
stephane/libmodbus,2025,2025-10-26,2025-12-20
stephenberry/glaze,2022,2022-07-10,2022-12-24
stephenberry/glaze,2023,2023-01-01,2024-01-06
stephenberry/glaze,2024,2024-01-07,2025-01-04
stephenberry/glaze,2025,2025-01-05,2026-01-03
stepmania/stepmania,2021,2021-01-03,2021-12-18
stepmania/stepmania,2022,2022-01-16,2022-11-19
stereokit/stereokit,2021,2021-01-03,2022-01-01
stereokit/stereokit,2022,2022-01-02,2022-12-31
stereokit/stereokit,2023,2023-01-01,2024-01-06
stereokit/stereokit,2024,2024-01-07,2024-12-21
stereokit/stereokit,2025,2025-01-05,2025-09-27
stereolabs/zed-sdk,2021,2021-01-03,2021-10-23
stereolabs/zed-sdk,2022,2022-01-02,2022-11-05
stereolabs/zed-sdk,2023,2023-04-02,2023-11-18
stereolabs/zed-sdk,2024,2024-02-04,2024-11-09
stereolabs/zed-sdk,2025,2025-05-04,2025-12-20
steveicarus/iverilog,2021,2021-01-03,2022-01-01
steveicarus/iverilog,2022,2022-01-02,2022-12-31
steveicarus/iverilog,2023,2023-01-01,2024-01-06
steveicarus/iverilog,2024,2024-01-07,2025-01-04
steveicarus/iverilog,2025,2025-01-05,2026-01-03
stevemacenski/slam_toolbox,2021,2021-01-03,2021-12-04
stevemacenski/slam_toolbox,2022,2022-01-23,2022-12-24
stevemacenski/slam_toolbox,2023,2023-01-22,2024-01-06
stevemacenski/slam_toolbox,2024,2024-01-07,2024-12-14
stevemacenski/slam_toolbox,2025,2025-01-05,2025-12-20
stevengj/nlopt,2021,2021-03-28,2022-01-01
stevengj/nlopt,2022,2022-01-16,2022-12-10
stevengj/nlopt,2023,2023-01-08,2024-01-06
stevengj/nlopt,2024,2024-01-07,2025-01-04
stevengj/nlopt,2025,2025-01-19,2025-12-20
stevenlovegrove/pangolin,2021,2021-04-18,2021-12-18
stevenlovegrove/pangolin,2022,2022-01-23,2022-12-31
stevenlovegrove/pangolin,2023,2023-01-15,2024-01-06
stevenlovegrove/pangolin,2024,2024-01-07,2024-12-21
stevenlovegrove/pangolin,2025,2025-01-12,2025-11-15
stiffstream/restinio,2021,2021-10-31,2021-11-20
stiffstream/restinio,2022,2022-05-15,2022-12-10
stiffstream/restinio,2023,2023-03-26,2024-01-06
stiffstream/restinio,2024,2024-01-07,2024-11-30
stiffstream/restinio,2025,2025-02-02,2025-11-15
stlink-org/stlink,2021,2021-01-03,2022-01-01
stlink-org/stlink,2022,2022-01-02,2022-12-31
stlink-org/stlink,2023,2023-01-01,2023-12-30
stlink-org/stlink,2024,2024-01-14,2025-01-04
stlink-org/stlink,2025,2025-01-05,2025-10-18
stm32duino/arduino_core_stm32,2021,2021-01-03,2021-12-25
stm32duino/arduino_core_stm32,2022,2022-01-02,2022-12-24
stm32duino/arduino_core_stm32,2023,2023-01-01,2024-01-06
stm32duino/arduino_core_stm32,2024,2024-01-07,2025-01-04
stm32duino/arduino_core_stm32,2025,2025-01-05,2025-12-20
stmicroelectronics/stm32cubef4,2021,2021-02-28,2021-08-14
stmicroelectronics/stm32cubef4,2022,2022-03-06,2022-12-31
stmicroelectronics/stm32cubef4,2023,2023-03-26,2023-12-30
stmicroelectronics/stm32cubef4,2024,2024-01-14,2024-11-23
stmicroelectronics/stm32cubef4,2025,2025-01-12,2025-11-29
storax/kubedoom,2021,2021-08-15,2021-08-21
storax/kubedoom,2022,2022-01-23,2022-02-12
stotko/stdgpu,2021,2021-01-03,2021-07-31
stotko/stdgpu,2022,2022-04-10,2022-11-19
stotko/stdgpu,2023,2023-02-26,2023-09-16
stotko/stdgpu,2024,2024-02-11,2024-11-30
stotko/stdgpu,2025,2025-02-02,2025-12-20
strace/strace,2021,2021-01-03,2022-01-01
strace/strace,2022,2022-01-02,2022-12-31
strace/strace,2023,2023-01-01,2023-12-23
strace/strace,2024,2024-01-14,2025-01-04
strace/strace,2025,2025-01-05,2026-01-03
strasdat/sophus,2021,2021-04-04,2021-09-18
strasdat/sophus,2022,2022-01-30,2022-12-31
strasdat/sophus,2023,2023-02-05,2023-12-16
strasdat/sophus,2024,2024-06-09,2024-06-15
strato-emu/strato,2021,2021-01-10,2022-01-01
strato-emu/strato,2022,2022-01-02,2022-12-31
strato-emu/strato,2023,2023-01-01,2024-01-06
strato-emu/strato,2024,2024-01-07,2024-05-04
strawberrymusicplayer/strawberry,2021,2021-01-03,2022-01-01
strawberrymusicplayer/strawberry,2022,2022-01-02,2022-12-31
strawberrymusicplayer/strawberry,2023,2023-01-01,2024-01-06
strawberrymusicplayer/strawberry,2024,2024-01-07,2025-01-04
strawberrymusicplayer/strawberry,2025,2025-01-05,2026-01-03
streetpea/chiaki-ng,2021,2021-01-03,2021-12-04
streetpea/chiaki-ng,2022,2022-03-20,2022-12-31
streetpea/chiaki-ng,2023,2023-01-01,2024-01-06
streetpea/chiaki-ng,2024,2024-01-07,2025-01-04
streetpea/chiaki-ng,2025,2025-01-05,2026-01-03
strongswan/strongswan,2021,2021-01-03,2022-01-01
strongswan/strongswan,2022,2022-01-02,2022-12-24
strongswan/strongswan,2023,2023-01-01,2023-12-16
strongswan/strongswan,2024,2024-01-07,2024-12-28
strongswan/strongswan,2025,2025-01-05,2025-12-20
strongtz/i915-sriov-dkms,2022,2022-09-25,2022-12-31
strongtz/i915-sriov-dkms,2023,2023-02-12,2023-11-25
strongtz/i915-sriov-dkms,2024,2024-01-28,2025-01-04
strongtz/i915-sriov-dkms,2025,2025-01-19,2025-12-13
strukturag/libde265,2021,2021-02-21,2021-05-22
strukturag/libde265,2022,2022-04-03,2022-11-26
