repo,2021,2022,2023,2024,2025,2021-2025
gildor2/ueviewer,10000,10000,10000,10000,,10000
giltene/wrk2,,,,,,
gioblu/pjon,7963,9050,,10000,9093,8428
git/git,1547,1620,1793,2305,1909,1301
gitahead/gitahead,4272,10000,10000,10000,10000,6875
github/glb-director,4400,5938,6800,10000,3047,1667
github/securitylab,1904,2687,4012,3265,2292,1781
githubhaohao/learnffmpeg,10000,10000,,10000,10000,10000
githubhaohao/ndk_opengles_3_0,10000,10000,10000,10000,10000,10000
githubhaohao/openglcamera2,9445,10000,,10000,10000,9535
gitlab-freedesktop-mirrors/libxcb,,,,,,2863
gitoxidelabs/gitoxide,8962,9060,7176,4796,3577,7130
gitpython-developers/gitdb,,,,,,4573
gitpython-developers/gitpython,,,,,,
gittup/tup,7682,7944,9168,8550,10000,8030
giuspen/cherrytree,8626,9344,8700,9106,9405,9000
gjduck/e9patch,9659,9406,9672,7167,5702,9075
gkz/levn,,,,,,7614
gkz/optionator,,,,,,8217
gkz/prelude-ls,,,,,,6684
gkz/type-check,,,,,,6155
glfw/glfw,7839,9715,6128,8165,6198,8173
glmcdona/process-dump,5000,8843,10000,,,8441
glouw/ctl,9168,,,,,9168
glouw/paperview,,,,,,
glouw/tinn,,,,,,
gloxec/crossc2,10000,8347,10000,,,9323
gluster/glusterfs,974,822,2902,2050,5083,789
gmp-mirror/gmp,,,10000,10000,10000,1630
gnab/rtl8812au,3333,2800,,,,1736
gnbdev/opengnb,5312,3032,8756,5200,7025,3136
gnea/grbl,10000,,,,,10000
gnif/lookingglass,3747,3993,7733,7102,4536,3915
gnome/gdk-pixbuf,,,,,,165
gnome/gimp,987,709,871,1063,1851,792
gnome/glib,2525,2108,3902,3763,3727,550
gnome/gtk,1254,805,675,609,6031,1193
gnome/libxml2,,,,,,1380
gnome/pango,,,,,,2018
gnss-sdr/gnss-sdr,6533,6877,7490,4523,7286,6101
gnucash/gnucash,1417,1648,1252,1637,2804,1355
gnuradio/gnuradio,953,2203,1649,1400,2658,974
gnutls/gnutls,5999,4089,5376,5930,6030,3759
gnutls/libtasn1,,,,,,3367
gnutls/nettle,,,,,,8394
gnuton/asuswrt-merlin.ng,,,,,,
go-gl/gl,1528,,10000,,,1361
go-gl/glfw,2562,4815,4592,3333,5000,1790
godlikepanos/anki-3d-engine,9936,7798,9239,9892,9550,9170
godot-jolt/godot-jolt,,10000,9889,9283,7965,9671
godotecs/godex,9394,3186,5556,,,8862
godotengine/godot,2719,2901,2360,2552,2340,2091
godotengine/godot-cpp,1109,1467,1439,1269,1689,728
godotjs/javascript,5000,4844,6298,9050,,3308
gojue/ecapture,,8485,8215,5456,4230,7164
golang-ui/nuklear,,10000,10000,,10000,3333
goldendict/goldendict,3024,4462,5329,1467,5556,3985
gongminmin/klayge,9783,10000,9806,10000,10000,9847
gooddbird/tinyrpc,10000,9405,5385,,,8573
goodtft/lcd-show,10000,10000,10000,10000,10000,10000
google-ai-edge/litert,,,,2887,1564,1603
google-ai-edge/mediapipe,,1956,2691,2688,3204,2134
google-ar/arcore-android-sdk,5510,10000,10000,,10000,3422
google-deepmind/lab,10000,7812,7812,,,8809
google-deepmind/mujoco,10000,1492,1861,1441,1327,1295
google-deepmind/mujoco_mpc,,1679,3653,3273,10000,3266
google-deepmind/open_spiel,1333,1629,1649,2531,3212,1568
google/angle,1109,1183,4153,813,699,846
google/benchmark,2174,1699,2734,2755,3126,1640
google/binexport,7823,8200,9141,4149,2479,6127
google/bloaty,4077,4404,1598,4198,3221,1505
google/boringssl,8515,8201,7522,6154,4786,6627
google/breakpad,1858,996,981,1265,2265,630
google/brotli,,,,,,2427
google/cpu_features,3309,2453,2175,2988,2363,2383
google/double-conversion,1569,5200,2840,10000,3388,1914
google/draco,4378,4653,3878,4306,2089,1963
google/filament,2691,2700,2604,2506,1242,1722
google/flatbuffers,,,,,,
google/fruit,10000,10000,3719,10000,7734,8756
google/fuzzer-test-suite,,,,,,
google/gemma.cpp,,,,1446,3998,2063
google/gemmlowp,2000,10000,10000,,,1429
google/google-authenticator-libpam,10000,10000,5000,10000,2653,4348
google/googlesql,,,,,,
google/googletest,2094,1593,2416,4031,3984,1517
google/guetzli,,,,,,
google/highway,8739,6453,4115,2619,2495,4343
google/honggfuzz,4665,5313,4649,4375,6568,5026
google/ios-webkit-debug-proxy,5000,10000,10000,7222,5556,6900
google/leveldb,1200,3580,5000,5000,10000,1206
google/libphonenumber,2896,2619,2578,3658,3276,1891
google/longfellow-zk,,,,,3135,3135
google/lullaby,,10000,,,,10000
google/lyra,4602,4074,,,,3142
google/marl,2071,2109,1806,6250,10000,1099
google/monster-mash,10000,,10000,,,10000
google/mozc,,,,,,
google/mozc-devices,4062,3750,3333,2000,3889,2383
google/ngx_brotli,,10000,1837,,,1562
google/nsjail,2248,6219,7144,5030,9412,5127
google/nsync,,5000,3333,4380,2000,2517
google/oboe,3757,4297,4810,4496,3878,3354
google/or-tools,4909,4691,3682,4720,3877,4308
google/pebble,,,,10000,4400,3333
google/perfetto,1364,1490,1432,1529,1347,1134
google/re2,9267,8825,9163,9286,9556,6996
google/robotstxt,3438,9168,7222,3889,6250,5084
google/rune,8673,3529,8787,8025,10000,5411
google/s2geometry,4140,1927,2840,2109,4836,2764
google/sandboxed-api,3943,3529,6042,2724,3398,3160
google/sanitizers,7969,8422,7924,5755,3469,7043
google/security-research,4320,6780,3086,859,1243,1336
google/sentencepiece,4040,7100,5542,3324,6317,5631
google/shaderc,3512,7168,6056,8355,7080,6239
google/skia,1043,4445,4823,864,961,1024
google/snappy,3125,2500,5537,5833,3163,1062
google/swiftshader,2865,3035,1284,1558,3070,2018
google/tcmalloc,3079,2043,1939,2297,3047,2092
google/tensorstore,6375,4673,3399,5016,5936,4205
google/woff2,,10000,10000,10000,10000,2500
google/wuffs,9528,9540,10000,9896,9287,9717
google/xls,1787,1464,1529,1030,656,707
google/xnnpack,4195,2797,2131,1234,1929,1377
google/zerocopy,,,,,,2902
googleapis/google-api-python-client,,,,,,
googleapis/google-auth-library-python,,,,,,306
googleapis/google-cloud-node-core,,,,,,253
googleapis/google-cloud-python,,,,,,186
googleapis/google-resumable-media-python,,,,,,2715
googleapis/python-api-core,,,,,,327
googleapis/python-crc32c,,,,,,792
googleapis/python-storage,,,,,,527
googlechrome/workbox,,,,,,1986
googleprojectzero/jackalope,9209,5312,10000,10000,3554,7374
googleprojectzero/tinyinst,3871,6178,7336,4568,10000,4801
googleprojectzero/winafl,2184,4629,5556,2500,3061,1430
googlevr/cardboard,7551,7812,10000,10000,10000,8692
gossip-sjtu/armariris,,,,,,
gosu/gosu,7300,5314,8006,10000,,6809
gothenburgbitfactory/taskwarrior,3638,8199,4869,3759,4467,3535
gothenburgbitfactory/timewarrior,5427,9463,7659,4564,9156,7226
gozala/events,,,,,,2825
gozfree/gear-lib,10000,9305,4609,,,8868
gpac/gpac,7789,7521,5789,2797,2593,4502
gperftools/gperftools,5272,6800,6910,9025,8497,7909
gpg/libgpg-error,,,,,,2226
gpgpu-sim/gpgpu-sim_distribution,3332,2653,2130,2840,2600,1889
gphoto/libgphoto2,3866,3890,7528,4009,2664,3181
gpsnoopy/raytracinginvulkan,5898,6800,5062,8347,10000,6233
gpuopen-effects/fidelityfx-fsr,10000,,,,,10000
gpuopen-effects/fidelityfx-fsr2,,10000,10000,,,10000
gpuopen-librariesandsdks/cauldron,10000,10000,,,,10000
gpuopen-librariesandsdks/fidelityfx-sdk,,,10000,10000,10000,10000
gpuopen-librariesandsdks/radeonrays_sdk,6800,,,,,6800
gpuopen-librariesandsdks/vulkanmemoryallocator,5349,5540,3828,4353,2881,4355
gpuopen-tools/compressonator,5628,1389,2227,2578,,2849
gqrx-sdr/gqrx,,,,,,
grahamdumpleton/mod_wsgi,6607,8093,5728,6680,7812,6782
grahamdumpleton/wrapt,,,,,,8286
grame-cncm/faust,7260,6280,5957,6775,6630,6530
grapheneos/hardened_malloc,6008,6517,4010,4127,2544,4566
graphitemaster/incbin,7278,,10000,,10000,5556
graphql/libgraphqlparser,5000,,,,,5000
graydon/exhaustigen-rs,,,,,,10000
grbl/grbl,10000,,,,,10000
greatscottgadgets/hackrf,2567,3331,2684,1877,2132,2425
greatscottgadgets/ubertooth,2656,6250,10000,,,2472
greedysky/ttkmusicplayer,9723,10000,10000,10000,9634,9885
green7ea/blog,,,,,,
greenheartgames/greenworks,3750,10000,8756,6421,6533,5941
greg7mdp/parallel-hashmap,8118,9110,7445,8093,7175,8109
greg7mdp/sparsepp,10000,,,,10000,5200
gregberge/svgr,,,,,,5541
greiman/sdfat,10000,10000,10000,10000,10000,10000
greyclab/cimg,9817,8834,9905,9345,9690,9546
grf-labs/grf,9810,9804,9778,9159,8200,9695
griddb/griddb,10000,8756,10000,10000,10000,9674
grimfang4/sdl-gpu,5000,6250,,,,4688
grive/grive,,,,,,
grncdr/merge-stream,,,,,,2716
grpc/grpc,635,1174,1172,1226,1298,549
gruppio/sonoff-homekit,,,,,,
gsass1/ntop,7812,5556,5000,2350,,2029
gscept/nebula,4042,6061,3508,3625,3602,3733
gsliepen/tinc,3990,7298,10000,5556,10000,4861
gsnedders/python-webencodings,,,,,,4197
gstreamer/gstreamer,691,934,776,785,649,671
gszauer/gamephysicscookbook,,,,,,
gtworek/psbits,9276,9364,9071,9706,5556,9225
guanshuicheng/invoice,10000,10000,10000,10000,,10000
guanzhi/gmssl,5022,4928,7415,7607,6938,6395
guidedhacking/guidedhacking-injector,,,,,,
guillaumeblanc/ozz-animation,8451,4861,6719,9574,10000,8896
guillaumechereau/goxel,4100,8594,9792,8982,3746,8259
guillaumegomez/doc-comment,,,,,,9667
guinmoon/llmfarm,,,10000,10000,10000,10000
guitarml/neuralpi,8524,10000,,10000,,8535
guitarml/smartguitaramp,10000,6488,6250,,,5508
gulrak/filesystem,5955,3000,3840,3400,8828,4895
gunrock/gunrock,7592,3584,4619,6800,,4298
gurnec/hashcheck,,,,,,
gvaliente/butano,9769,10000,10000,10000,10000,9939
gweis/isodate,,,,,,964
gyscos/zstd-rs,,,,,,5730
gzc/clrs,3750,,,,,3750
gzwl/leetcode,,,,,,
h0mbre/learning-c,10000,,10000,,,10000
h2o/h2o,4152,4018,5858,5755,7125,4533
h2o/picohttpparser,10000,10000,10000,10000,,5030
h2oai/datatable,4019,7422,5225,,5000,3456
h2zero/nimble-arduino,7341,7009,3438,6581,6401,6569
h3xduck/triplecross,10000,7962,10000,,,8207
haad/proxychains,2500,5000,8951,,,5729
haampie/libtree,8417,6095,10000,10000,,7896
hackerpoet/fractalsoundexplorer,10000,,,,,10000
hackerpoet/marblemarcher,,,,,,
hackerpoet/noneuclidean,,,,,,
hackerschoice/gsocket,4859,9460,8963,5503,10000,6197
hacksysteam/hacksysextremevulnerabledriver,5938,7551,10000,5000,3333,5062
haiku/haiku,1130,1914,1561,3982,3266,2184
haileys/doslinux,,,,,,
haileys/jsos,,,,,,
hailtododongo/pyrite64,,,,,10000,10000
hairrrrr/c-crashcourse,,,,,,
haivision/srt,3381,3615,2604,3465,2630,2978
haiwen/seafile,3047,4900,5276,5740,5801,4504
hakuna-m/wubiuefi,10000,10000,10000,10000,,10000
halide/halide,2285,4640,3034,2412,2620,2278
hamletdufromage/aio-switch-updater,8029,5203,3462,6250,6800,6713
handbrake/handbrake,3326,2565,3048,2285,2803,2623
handmademath/handmademath,3554,,2769,5556,10000,1861
hanickadot/compile-time-regular-expressions,2744,4012,9474,4925,10000,4819
hannorein/rebound,4099,7009,7751,7453,8307,6375
hansimov/csapp,3086,10000,10000,3750,,2500
hanskristian-work/vkd3d-proton,4334,5714,4909,4225,5256,4737
hanslub42/rlwrap,9638,8374,7222,5556,10000,9161
hanwckf/bl-mt798x,10000,2612,5867,3328,3732,3111
hanwckf/immortalwrt-mt798x,688,1597,2832,6217,10000,2190
hanwckf/rt-n56u,6880,,,,,6880
hao14293/2021-postgraduate-408,10000,10000,,10000,,10000
haoel/leetcode,9502,2800,,,,8930
hapijs/hoek,,,,,,775
hapostgres/pg_auto_failover,4328,3646,3979,,1550,2971
happyfish100/fastdfs,,,,,,
happynear/caffe-windows,,,,,,
haproxy/haproxy,2070,2136,1611,1534,1642,1689
harbourmasters/2ship2harkinian,1210,1175,1175,1710,1749,655
harbourmasters/shipwright,,455,1003,1018,949,493
harbourmasters/spaghettikart,2950,3756,2726,4445,2718,2430
harbourmasters/starship,,,8306,3538,3078,4471
hardysimpson/zlog,4400,2245,1667,2344,5173,1518
harfbuzz/harfbuzz,3238,5334,6069,4039,7460,5083
harrison1/unrealcpp,,3750,,10000,,4400
harvestlamb/cpp_houjie,,,,,,
hashcat/hashcat,4757,3317,3621,1767,2156,2846
hashcat/hashcat-legacy,,10000,,,,10000
hashcat/hashcat-utils,8200,5000,2653,,4556,3379
hasherezade/exe_to_dll,,,,,,
hasherezade/hollows_hunter,10000,10000,9168,9093,10000,9647
hasherezade/libpeconv,10000,8722,6250,6543,8951,9053
hasherezade/pe-bear,,9810,8893,9184,8504,9049
hasherezade/pe-sieve,9912,9881,9759,9841,10000,9882
hasherezade/pe_to_shellcode,10000,9649,10000,,10000,9756
hasherezade/tiny_tracer,9480,8348,8411,9019,9437,8900
hasura/skor,,,,,,
hathach/tinyusb,4340,4964,6423,4662,4470,4775
hawku/tabletdriver,10000,,,,,10000
hawstein/cracking-the-coding-interview,,,,,,
haywire/haywire,,,,,,
heavyai/heavydb,788,803,1380,1432,3348,691
hedge-dev/unleashedrecomp,,,,4035,2815,3289
hedge-dev/xenonrecomp,,,,4901,3929,4603
heiher/hev-socks5-tunnel,10000,10000,9586,6276,9321,8805
heiher/natmap,,9339,8951,8504,6786,8127
helenos/helenos,3308,6192,5329,5611,5315,4586
helio-fm/helio-sequencer,10000,8516,9729,9527,9445,9560
helloexp/0day,,8235,9556,,,8491
hengli/camodocal,,5000,,,,5000
hengqiali/awesomecpp,10000,10000,,,,10000
hengyoush/kyanos,,,,9213,7302,8956
henki-robotics/robotics_essentials_ros2,,,,5139,4320,4771
henkman/virgo,,,,,,
henrypp/chrlauncher,10000,10000,10000,9600,7734,7693
henrypp/memreduct,10000,1358,6327,6429,6261,5472
henrypp/simplewall,1296,3125,4460,8356,7293,5947
herbstluftwm/herbstluftwm,7501,6623,5000,5938,3244,6919
hermajestydrmona/windows11draganddroptotaskbarfix,9851,10000,10000,10000,,9868
herumi/xbyak,,,,,,
heterodb/pg-strom,8967,9616,10000,9384,9307,9449
heywillow/willow,,,5217,8200,10000,5437
hfiref0x/kdu,8580,8692,9429,10000,6777,8528
hfiref0x/syscalltables,10000,10000,10000,10000,10000,10000
hfiref0x/uacme,10000,10000,10000,10000,10000,10000
hfiref0x/winobjex64,8472,10000,10000,9232,10000,9713
hgpvision/darknet,,,,,,
hiddentao/fast-levenshtein,,,,,,6892
hifiberry/hifiberry-os,,,,,,
hillya51/lunatranslator,,,,9584,9732,9649
hiroi-sora/paddleocr-json,,4639,4769,5142,10000,3730
hirrolot/datatype99,10000,10000,10000,10000,10000,10000
hirrolot/metalang99,9940,10000,10000,10000,10000,9943
hitsz-opencs/hitsz-opencs,1928,1281,2098,3333,2500,943
hiyohiyo/crystaldiskinfo,5134,7560,6385,4615,3195,5074
hkneptune/freefilesync,10000,10000,10000,10000,10000,10000
hku-mars/fast-livo,,10000,5556,6033,10000,7394
hku-mars/fast-livo2,,,,10000,10000,10000
hku-mars/fast_lio,7417,3889,2778,5556,,5264
hku-mars/lidar_imu_init,,9185,8200,10000,,9023
hku-mars/livox_camera_calib,10000,10000,10000,,,10000
hku-mars/loam_livox,,,,,,
hku-mars/point-lio,,,,,,
hku-mars/r3live,10000,10000,,,,10000
hkust-aerial-robotics/a-loam,,,,,,
hkust-aerial-robotics/fast-planner,10000,10000,10000,5556,,5556
hkust-aerial-robotics/fuel,10000,10000,10000,10000,,6171
hkust-aerial-robotics/gvins,10000,,,,,10000
hkust-aerial-robotics/teach-repeat-replan,10000,,,,,10000
hkust-aerial-robotics/vins-fusion,10000,,,,,10000
hkust-aerial-robotics/vins-mobile,,,,,,
hkust-aerial-robotics/vins-mono,10000,10000,10000,10000,,2800
hluk/copyq,6517,5664,7887,4207,6979,6139
hmgle/graftcp,7665,10000,9132,8036,7222,7974
hnes/libaco,5000,10000,,,,4074
hnvn/flutter_shimmer,5556,10000,10000,,,4133
hoffstadt/dearpygui,7565,5533,2282,4150,2821,5769
holzschu/ios_system,6573,8116,7222,10000,10000,7396
homenc/helib,2622,2593,6800,,,2217
homespan/homespan,,,,,,
hopson97/minecraft-one-week-challenge,3333,10000,10000,,10000,8477
horde3d/horde3d,10000,10000,10000,10000,5000,3000
horizon-eda/horizon,9254,9638,8492,8203,10000,9320
horsicq/die-engine,9977,9996,9994,9910,9235,9833
horsicq/xelfviewer,9842,9990,10000,9977,9987,9961
hoshimin/kernel-bridge,10000,10000,2500,,,2653
hosseinmoein/dataframe,8272,6175,9894,7765,10000,8416
houmain/keymapper,8786,9808,9702,9545,9504,9492
hoverwinter/hit-oslab,,,,,,
howardhinnant/date,4697,2899,3889,2256,1556,2828
hoytech/vmtouch,10000,,10000,,,10000
hpjansson/chafa,8128,9857,7435,8706,7953,8489
hrvach/deskhop,,,7222,1975,3148,1361
hrydgard/ppsspp,3801,3768,5509,7980,8143,5142
hsutter/cppfront,10000,8481,6035,4198,3776,5999
hszhao/pspnet,,,,,,
htacg/tidy-html5,7719,10000,,,,7773
hteso/iaito,,,,,,
htop-dev/htop,2925,1343,1655,2346,2999,1754
httperf/httperf,,,,,,
httplib2/httplib2,,,,,,1958
huangcongqing/pcl-learning,10000,10000,10000,10000,10000,10000
huangmingchuan/cpp_primer_answers,,,,,,
huangzworks/annotated_redis_source,,,,,,
huangzworks/redis-3.0-annotated,,,,,,
huaxz1986/cplusplus-_implementation_of_introduction_to_algorithms,,,,,,
hufrea/byedpi,,,,1887,3600,1345
huggingface/huggingface_hub,,,,,,
huggingface/neuralcoref,5556,,,,,5556
hugoam/toy,10000,,,,,10000
hugoam/two,,,10000,,,10000
huihut/interview,4490,5000,3333,,8756,5502
hukkin/tomli,,,,,,4370
hummer12007/brightnessctl,5385,5000,5000,5156,,4464
hunspell/hunspell,5200,311,957,1250,625,183
huntereb/awoo-installer,2653,7812,,,10000,4150
huntergregal/mimipenguin,,10000,,,10000,5000
hurley25/hurlex-doc,10000,,,,,10000
hutianqi/smartopencv,,,,,,
huxingyi/autoremesher,,,,,,
huxingyi/dust3d,10000,9597,10000,,,9745
hvml/purc,4088,5298,4885,8759,5162,4673
hxhb/hotpatcher,9757,9198,9408,8922,,9451
hydr8gon/noods,9546,8931,10000,9512,10000,9437
hydradatabase/columnar,,4920,2321,2346,10000,2305
hydrogen-music/hydrogen,3894,7160,8769,9730,9987,8231
hyozd/serialplot,10000,10000,6250,10000,10000,9317
hyperdbg/hyperdbg,,,,,,
hyperic/sigar,,,,,,
hyperion-project/hyperion.ng,,,,,,
hyperium/http,,,,,,1362
hyperium/http-body,,,,,,1856
hyperrealm/libconfig,1967,6676,10000,2778,4027,2912
hypfer/esp8266-vindriktning-particle-sensor,5833,,,,,5833
hypopg/hypopg,8098,5510,5000,8347,6800,6843
hyprwm/hypr,,,,,,
hyprwm/hyprland,,7172,5800,3657,2445,5003
hyprwm/hyprland-plugins,,,7249,5517,2499,4460
hyprwm/hyprlock,,,,1972,3884,2106
hyprwm/hyprpaper,,6403,1804,1958,1819,2589
hyprwm/hyprpicker,,,,,,
hyye/lio-mapping,,,,,,
hzeller/rpi-rgb-led-matrix,7175,2022,3199,1939,2309,1154
hzeller/timg,8843,7560,9280,8281,9201,8752
hzqst/vmwarehardenedloader,,10000,,,,10000
i-am-shodan/usbarmyknife,,,,9502,8587,9054
i2nav-whu/kf-gins,,8347,10000,6800,10000,8374
i3/i3,2071,5518,4320,4630,4635,3377
i486/vxkex,,,,,,
iagox86/hash_extender,,,,,,
ianharvey/bluepy,5556,,,,,5556
ianlancetaylor/libbacktrace,3889,10000,7551,8772,5000,7305
iarna/aproba,,,,,,8008
ibireme/yyjson,5526,6610,6686,7318,5644,6169
ic005k/ocauxiliarytools,9960,7426,5456,9003,4286,9066
icecc/icecream,3750,3241,10000,10000,,2032
icholy/ttygif,,10000,10000,,10000,5000
icinga/icinga2,3643,3699,4850,3256,2271,2939
iczelia/bzip3,,,,,,
id-software/doom,,,,10000,,10000
id-software/doom-3-bfg,,,,,,
id-software/quake,,,,,,
id-software/quake-2,,,,,,
id-software/quake-iii-arena,,,,,,
id-software/quake2-rerelease-dll,,,10000,,,10000
idaholab/moose,709,741,1057,1031,801,782
idea4good/guilite,10000,7812,10000,,10000,9445
idealvin/coost,9596,7985,9671,6800,,9064
ideawu/icomet,,,,,,
ideawu/ssdb,10000,,,,,10000
idescriptor/idescriptor,,,,,9891,9891
idmillington/cyclone-physics,,,,,,
idov31/nidhogg,,10000,10000,10000,9696,9842
ient/yuview,8851,9835,9185,9699,2800,9160
ifcopenshell/ifcopenshell,3444,3414,1886,2887,3076,2113
igraph/igraph,3647,4224,5477,6164,5657,4511
ihhub/fheroes2,2693,2588,1674,2094,1994,2077
ijhack/qtpass,1806,6250,2678,2500,2500,2133
ikawrakow/ik_llama.cpp,,,1794,1476,6110,1478
iliasam/opensimplelidar,5556,,10000,10000,10000,6089
illera88/ponce,,10000,10000,,10000,10000
illumos/illumos-gate,1448,1138,2000,1317,1205,1318
imagemagick/imagemagick,8760,8654,8777,8709,9339,8835
imageworks/pystring,,3827,5000,,2800,2031
imbushuo/mac-precision-touchpad,9334,10000,,,,8733
immediate-mode-ui/nuklear,1664,1266,901,1840,3033,828
immortalwrt/immortalwrt,579,460,845,587,554,524
imoreapps/ffmpeg-avplayer-for-ios-tvos,,,,,,
import-js/eslint-plugin-import,,,,,,2152
impulseadventure/guislice,7301,5062,,4861,2755,4932
imputnet/helium,2262,3423,4328,5110,4293,2398
imvexed/muon,,,,,,
inavflight/inav,1847,1789,1439,2192,2164,1325
include-what-you-use/include-what-you-use,3722,5223,4192,3891,3879,4043
includeos/includeos,,,10000,4634,5410,3304
indexmap-rs/indexmap,,,,,,4106
indutny/bn.js,,,,,,4507
indygreg/python-zstandard,,,,,,8801
inexorgame/vulkan-renderer,3848,6672,4744,6250,10000,5765
infiniflow/infinity,,9779,3146,1494,1744,2036
infinitimeorg/infinitime,997,1531,2314,1866,755,929
inikep/lzbench,2526,5000,2800,4286,6952,4890
inikulin/parse5,,,,,,827
iniside/actionrpggame,,,,,,
inori/gpcs4,10000,9840,10000,,,9854
inorirus/kyty,10000,9488,,,,9600
inotify-tools/inotify-tools,7690,3457,4667,4400,8347,6238
input-leap/input-leap,5042,2647,4294,2931,1229,2792
insightsoftwareconsortium/itk,1601,1378,2212,1658,1832,1470
inspect-js/array-buffer-byte-length,,,,,,10000
inspect-js/available-typed-arrays,,,,,,9425
inspect-js/functions-have-names,,,,,,10000
inspect-js/has-bigints,,,,,,9649
inspect-js/has-property-descriptors,,,,,,10000
inspect-js/has-proto,,,,,,10000
inspect-js/has-symbols,,,,,,10000
inspect-js/has-tostringtag,,,,,,10000
inspect-js/hasown,,,,,,9232
inspect-js/is-accessor-descriptor,,,,,,5011
inspect-js/is-arguments,,,,,,9877
inspect-js/is-array-buffer,,,,,,4254
inspect-js/is-bigint,,,,,,9683
inspect-js/is-boolean-object,,,,,,10000
inspect-js/is-callable,,,,,,9554
inspect-js/is-core-module,,,,,,8791
inspect-js/is-data-descriptor,,,,,,5053
inspect-js/is-data-view,,,,,,10000
inspect-js/is-date-object,,,,,,10000
inspect-js/is-descriptor,,,,,,4602
inspect-js/is-number-object,,,,,,10000
inspect-js/is-regex,,,,,,9651
inspect-js/is-string,,,,,,10000
inspect-js/is-symbol,,,,,,10000
inspect-js/is-typed-array,,,,,,9872
