repo,value_class,host,creators,origin,known_funders,repo_tm,repo_tm_owner,repo_tm_owner_domain,repo_tm_owner_type,repo_confidence,repo_reason,user,user_name,user_type,user_owner,user_owner_name,user_owner_domain,user_owner_type,user_tm,user_tm_owner,user_tm_owner_domain,user_tm_owner_type,user_confidence,user_reason,checked_at
googleapis/nodejs-precise-date,D,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/nodejs-projectify,D,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/nodejs-promisify,D,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/nodejs-pubsub,D,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/proto-plus-python,B,,,,Google,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-aiplatform,C,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-api-core,A,,,,Google,Google,Google LLC (Alphabet GOOGL),google.com,company,85,inherited from user mapping (googleapis),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-audit-log,D,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-bigquery,B,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-bigquery-pandas,C,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-bigquery-sqlalchemy,D,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-bigtable,D,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-cloud-core,B,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-crc32c,B,,,,,Google,Google LLC (Alphabet GOOGL),google.com,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-datastore,D,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-db-dtypes-pandas,C,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-firestore,D,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-logging,C,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-pubsub,C,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-pubsublite,D,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-spanner,D,,,,,Google,Google LLC (Alphabet GOOGL),,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googleapis/python-storage,B,,,,,Google,Google LLC (Alphabet GOOGL),google.com,company,90,inherited from owner mapping (google),googleapis,Google APIs,Organization,google,Google APIs,googleapis.com,company,Google,Google LLC (Alphabet GOOGL),googleapis.com,company,90,Google subsidiary org for client libs,2026-04-27T22:41:10Z
googlechrome/chrome-launcher,D,,,,,Chrome,Google LLC,,company,90,inherited from owner mapping (google),googlechrome,,Organization,google,Google Chrome,google.com/chrome,company,Chrome,Google LLC,google.com/chrome,company,90,Google subsidiary brand,2026-04-27T22:41:10Z
googlechrome/lighthouse,D,,,,,Chrome,Google LLC,,company,90,inherited from owner mapping (google),googlechrome,,Organization,google,Google Chrome,google.com/chrome,company,Chrome,Google LLC,google.com/chrome,company,90,Google subsidiary brand,2026-04-27T22:41:10Z
googlechrome/lighthouse-stack-packs,D,,,,,Chrome,Google LLC,,company,90,inherited from owner mapping (google),googlechrome,,Organization,google,Google Chrome,google.com/chrome,company,Chrome,Google LLC,google.com/chrome,company,90,Google subsidiary brand,2026-04-27T22:41:10Z
googlechrome/web-vitals,D,,,,,Chrome,Google LLC,,company,90,inherited from owner mapping (google),googlechrome,,Organization,google,Google Chrome,google.com/chrome,company,Chrome,Google LLC,google.com/chrome,company,90,Google subsidiary brand,2026-04-27T22:41:10Z
googlechrome/workbox,A,,,,,Chrome,Google LLC,angular.dev,company,90,inherited from owner mapping (google),googlechrome,,Organization,google,Google Chrome,google.com/chrome,company,Chrome,Google LLC,google.com/chrome,company,90,Google subsidiary brand,2026-04-27T22:41:10Z
googlechromelabs/chromium-bidi,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlechromelabs,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlechromelabs/critters,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlechromelabs,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlechromelabs/intersection-observer,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlechromelabs,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlechromelabs/jsbi,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlechromelabs,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlechromelabs/native-url,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlechromelabs,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlechromelabs/webdriver-bidi-protocol,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlechromelabs,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlecloudplatform/cloud-sql-python-connector,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlecloudplatform,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlecloudplatform/functions-framework-python,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlecloudplatform,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlecloudplatform/gcs-oauth2-boto-plugin,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlecloudplatform,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlecloudplatform/opentelemetry-operations-python,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlecloudplatform,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlefonts/fontations,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlefonts,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlei18n/libphonenumber,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlei18n,,,,,,,,,,,,,2026-04-27T23:00:00Z
googlemaps/js-api-loader,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),googlemaps,,,,,,,,,,,,,2026-04-27T23:00:00Z
gorakhargosh/pathtools,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),gorakhargosh,,,,,,,,,,,,,2026-04-27T23:00:00Z
gorakhargosh/watchdog,C,psf,,,,Watchdog,Python Software Foundation,,nonprofit,85,psf-hosted; foundation holds the trademark,gorakhargosh,,,,,,,,,,,,,2026-04-27T23:00:00Z
gotcha/ipdb,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),gotcha,,,,,,,,,,,,,2026-04-27T23:00:00Z
goto-bus-stop/dash-ast,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),goto-bus-stop,,,,,,,,,,,,,2026-04-27T23:00:00Z
goto-bus-stop/estree-is-function,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),goto-bus-stop,,,,,,,,,,,,,2026-04-27T23:00:00Z
goto-bus-stop/get-assigned-identifiers,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),goto-bus-stop,,,,,,,,,,,,,2026-04-27T23:00:00Z
goto-bus-stop/scope-analyzer,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),goto-bus-stop,,,,,,,,,,,,,2026-04-27T23:00:00Z
goto-bus-stop/shasum-object,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),goto-bus-stop,,,,,,,,,,,,,2026-04-27T23:00:00Z
goto-bus-stop/sse-codec,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),goto-bus-stop,,,,,,,,,,,,,2026-04-27T23:00:00Z
goto-bus-stop/undeclared-identifiers,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),goto-bus-stop,,,,,,,,,,,,,2026-04-27T23:00:00Z
goto100/xpath,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),goto100,,,,,,,,,,,,,2026-04-27T23:00:00Z
gotwarlost/istanbul,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),gotwarlost,,,,,,,,,,,,,2026-04-27T23:00:00Z
gozala/@multiformats,D,,Irakli Gozalishvili,,,,,,individual,90,inherited from owner mapping (gozala),gozala,,,gozala,Irakli Gozalishvili,gozala.io,individual,,,gozala.io,individual,90,solo maintainer (now at Protocol Labs),2026-04-27T22:41:10Z
gozala/events,B,,Irakli Gozalishvili,,,,,,individual,90,inherited from owner mapping (gozala),gozala,,,gozala,Irakli Gozalishvili,gozala.io,individual,,,gozala.io,individual,90,solo maintainer (now at Protocol Labs),2026-04-27T22:41:10Z
gozala/querystring,C,,Irakli Gozalishvili,,,,,,individual,90,inherited from owner mapping (gozala),gozala,,,gozala,Irakli Gozalishvili,gozala.io,individual,,,gozala.io,individual,90,solo maintainer (now at Protocol Labs),2026-04-27T22:41:10Z
gpbl/react-day-picker,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),gpbl,,,,,,,,,,,,,2026-04-27T23:00:00Z
gpg/libgpg-error,B,,,,,GnuPG,Free Software Foundation,gnu.org,community,90,inherited from owner mapping (gpg),gpg,,,gpg,GnuPG,gnupg.org,community,GnuPG,Free Software Foundation,gnupg.org,community,90,GNU project,2026-04-27T22:41:10Z
gphoto/libgphoto2,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),gphoto,,,,,,,,,,,,,2026-04-27T23:00:00Z
gpuopenanalytics/pynvml,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),gpuopenanalytics,,,,,,,,,,,,,2026-04-27T23:00:00Z
gr2m/before-after-hook,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),gr2m,,,,,,,,,,,,,2026-04-27T23:00:00Z
gr2m/deprecation,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),gr2m,,,,,,,,,,,,,2026-04-27T23:00:00Z
gr2m/octokit-pagination-methods,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),gr2m,,,,,,,,,,,,,2026-04-27T23:00:00Z
gr2m/universal-github-app-jwt,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),gr2m,,,,,,,,,,,,,2026-04-27T23:00:00Z
gr2m/universal-user-agent,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),gr2m,,,,,,,,,,,,,2026-04-27T23:00:00Z
grafana/pprof-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),grafana,,,,,,,,,,,,,2026-04-27T23:00:00Z
graffle-js/graffle,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graffle-js,,,,,,,,,,,,,2026-04-27T23:00:00Z
grahamdumpleton/wrapt,B,,Graham Dumpleton,,,,,,individual,90,inherited from owner mapping (grahamdumpleton),grahamdumpleton,Graham Dumpleton,User,grahamdumpleton,Graham Dumpleton,,individual,,,,individual,90,solo Python maintainer (mod_wsgi/wrapt),2026-04-27T22:41:10Z
graingert/pkgutil-resolve-name,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graingert,,,,,,,,,,,,,2026-04-27T23:00:00Z
grantjenks/python-diskcache,D,,Grant Jenks,,,,,,individual,90,inherited from owner mapping (grantjenks),grantjenks,,,grantjenks,Grant Jenks,grantjenks.com,individual,,,grantjenks.com,individual,90,solo Python maintainer,2026-04-27T23:00:00Z
grantjenks/python-sortedcontainers,B,,Grant Jenks,,,,,,individual,90,inherited from owner mapping (grantjenks),grantjenks,,,grantjenks,Grant Jenks,grantjenks.com,individual,,,grantjenks.com,individual,90,solo Python maintainer,2026-04-27T23:00:00Z
graphcool/graphql-playground,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graphcool,,,,,,,,,,,,,2026-04-27T23:00:00Z
graphframes/graphframes,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graphframes,,,,,,,,,,,,,2026-04-27T23:00:00Z
graphql-hive/envelop,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graphql-hive,,,,,,,,,,,,,2026-04-27T23:00:00Z
graphql-hive/gateway,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graphql-hive,,,,,,,,,,,,,2026-04-27T23:00:00Z
graphql-python/gql,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graphql-python,,,,,,,,,,,,,2026-04-27T23:00:00Z
graphql-python/graphql-core,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graphql-python,,,,,,,,,,,,,2026-04-27T23:00:00Z
graphql-python/graphql-relay-py,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graphql-python,,,,,,,,,,,,,2026-04-27T23:00:00Z
graphql-rust/graphql-client,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graphql-rust,,,,,,,,,,,,,2026-04-27T23:00:00Z
graphql-rust/graphql-parser,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graphql-rust,,,,,,,,,,,,,2026-04-27T23:00:00Z
graphql-rust/juniper,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graphql-rust,,,,,,,,,,,,,2026-04-27T23:00:00Z
graphql/dataloader,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),graphql,,,,,,,,,,,,,2026-04-27T23:00:00Z
graphql/graphql-js,C,lf,,,,Graphql Js,Linux Foundation,,nonprofit,85,lf-hosted; foundation holds the trademark,graphql,,,,,,,,,,,,,2026-04-27T23:00:00Z
graydon/exhaustigen-rs,B,,Graydon Hoare,,,,,,individual,90,inherited from owner mapping (graydon),graydon,Graydon Hoare,User,graydon,Graydon Hoare,,individual,,,,individual,90,solo maintainer (Rust language creator),2026-04-27T22:41:10Z
great-expectations/great_expectations,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),great-expectations,,,,,,,,,,,,,2026-04-27T23:00:00Z
