"user","user_id","user_type","name","company","blog","domain","is_verified","foundation","followers","public_repos","source"
"danoc","","","","","","","False","","","",""
"danpaz","5665333","User","Dan Paz-Soldan","","https://danpaz.me/","","False","","57","62","db"
"danpurdy","","","","","","","False","","","",""
"danreeves","","","","","","","False","","","",""
"danrevah","7808742","User","Dan","@google","","","False","","108","33","db"
"dansnow","","","","","","","False","","","",""
"danvk","98301","User","Dan Vanderkam","","https://effectivetypescript.com","","False","","861","192","db"
"dao-ailab","139507659","Organization","Dao AI Lab","","https://tridao.me/","","False","","1331","8","db"
"daquinoaldo","","","","","","","False","","","",""
"daraosn","","","","","","","False","","","",""
"dareid","","","","","","","False","","","",""
"darfink","","","","","","","False","","","",""
"dariusc93","","","","","","","False","","","",""
"darkskyapp","2413857","Organization","The Dark Sky Company, LLC","","http://darksky.net/","","False","","9","34","db"
"darksonn","928074","User","Alice Ryhl","Google","https://ryhl.io/","","False","","2472","76","db"
"darosh","","","","","","","False","","","",""
"darrachequesne","","","","","","","False","","","",""
"darrenburns","5740731","User","Darren Burns","@monzo","darren.codes","","False","","736","50","db"
"darrenpmeyer","","","","","","","False","","","",""
"darrenscerri","","","","","","","False","","","",""
"darrentsung","","","","","","","False","","","",""
"darrinholst","","","","","","","False","","","",""
"darrylhodgins","","","","","","","False","","","",""
"darrylwest","","","","","","","False","","","",""
"darsain","538801","User","","","","","False","","292","44","db"
"dart-lang","1609975","Organization","Dart","","https://dart.dev","dart.dev","True","","5188","43","db"
"dash-industry-forum","2762280","Organization","Dash Industry Forum","","http://dashif.org","","False","","93","75","db"
"dashed","","","","","","","False","","","",""
"dashingsoft","19261815","Organization","Dashingsoft","","http://www.dashingsoft.com","","False","","57","12","db"
"dask","17131925","Organization","","","https://dask.org/","","False","","432","52","db"
"data-uri","","","","","","","False","","","",""
"databand-ai","","","","","","","False","","","",""
"databricks","4998052","Organization","Databricks","","https://databricks.com","databricks.com","True","","3549","254","db"
"databrickslabs","49501376","Organization","Databricks Labs","","https://databricks.com/learn/labs","","False","","1566","42","db"
"datadog","365230","Organization","Datadog, Inc.","","https://datadoghq.com","datadoghq.com","True","","2990","1161","db"
"datadriventests","","","","","","","False","","","",""
"dataengineeringlabs","","","","","","","False","","","",""
"datafolklabs","175862","Organization","Data Folk Labs, LLC","","datafolklabs.com","","False","","6","15","db"
"datafusion-contrib","","","","","","","False","","","",""
"datalanche","","","","","","","False","","","",""
"datalogix","","","","","","","False","","","",""
"datalust","5898109","Organization","Datalust","","https://datalust.co","","False","","123","52","db"
"datamade","3723931","Organization","datamade","","http://datamade.us","","False","","197","283","db"
"datamart","","","","","","","False","","","",""
"datastax","573369","Organization","DataStax","","www.datastax.com","","False","","561","133","db"
"datastructures-js","","","","","","","False","","","",""
"datatables","278219","Organization","SpryMedia Limited","","http://datatables.net","","False","","155","206","db"
"datavis-tech","","","","","","","False","","","",""
"date-fns","14921202","Organization","date-fns","","https://date-fns.org","date-fns.org","True","","176","18","db"
"date-fns-jalali","","","","","","","False","","","",""
"dateutil","9849410","Organization","","","","","False","","21","4","db"
"datocms","","","","","","","False","","","",""
"davedoesdev","","","","","","","False","","","",""
"daveoncode","","","","","","","False","","","",""
"davepacheco","","","","","","","False","","","",""
"daveroundy","","","","","","","False","","","",""
"davestewart","132681","User","Dave Stewart","","davestewart.co.uk","","False","","388","82","db"
"davewasmer","707213","User","Dave Wasmer","@openedhq","http://www.davewasmer.com","","False","","117","150","db"
"davglass","32551","User","Dav Glass","Fingerprint","","","False","","1095","227","db"
"david-caro","","","","","","","False","","","",""
"davidanson","1828270","User","David Anson","@Microsoft @Azure","https://dlaa.me","","False","","676","38","db"
"davidarmstronglewis","","","","","","","False","","","",""
"davidb","","","","","","","False","","","",""
"davidbarsky","","","","","","","False","","","",""
"davidbau","3458792","User","David Bau","Northeastern University","http://baulab.info/","","False","","1022","109","db"
"davidbonnet","297345","User","David Bonnet","@SierraWireless","http://bonnet.cc","","False","","69","20","db"
"davidcalhoun","","","","","","","False","","","",""
"davidchambers","210406","User","David Chambers","","https://davidchambers.me","","False","","1019","107","db"
"davidchin","","","","","","","False","","","",""
"daviddrysdale","457208","User","David Drysdale","@google ","http://lurklurk.org","","False","","292","74","db"
"davidgf","1116005","User","David García","","https://linktr.ee/davidgf","","False","","75","41","db"
"davidhalter","748594","User","Dave Halter","","","","False","","500","20","db"
"davidhewitt","","","","","","","False","","","",""
"davidjbradshaw","591634","User","David J. Bradshaw","DJB Tech Ltd","","","False","","263","54","db"
"davidjerleke","11529148","User","David Jerleke","","","","False","","319","2","db"
"davidkudera","","","","","","","False","","","",""
"davidmarkclements","1190716","User","David Mark Clements","","","","False","","982","290","db"
"davidmerfield","747928","User","David Merfield","","https://lllllllllllllllll.com","","False","","469","25","db"
"davidmuller","","","","","","","False","","","",""
"davidmyersdev","","","","","","","False","","","",""
"davidparsson","","","","","","","False","","","",""
"davidpdrsn","718941","User","David Pedersen","","","","False","","1727","174","db"
"davidroyer","8834693","User","David Royer","@thelearninghouse ","https://www.davidroyer.me/","","False","","162","213","db"
"davidsamir","","","","","","","False","","","",""
"davidtheclark","628431","User","David Clark","@watershed-climate ","","","False","","532","123","db"
"davidwaterston","","","","","","","False","","","",""
"davidwells","532272","User","David Wells","","https://davidwells.io","","False","","1746","351","db"
"davisjam","","","","","","","False","","","",""
"davisking","6259399","User","Davis E. King","","dlib.net","","False","","1659","8","db"
"davxy","","","","","","","False","","","",""
"daxpedda","","","","","","","False","","","",""
"daybrush","3433062","User","Daybrush (Younkue Choi)","@naver @daybrush ","https://daybrush.com","","False","","1680","129","db"
"db-migrate","10799539","Organization","","","","","False","","6","15","db"
"dbader","306708","User","Dan Bader","Chief Python Nut at realpython.com","https://dbader.org/","","False","","3471","52","db"
"dbarthe","","","","","","","False","","","",""
"dbc-team","212965429","Organization","","","https://www.dash-bootstrap-components.com","","False","","2","2","db"
"dbcli","11810727","Organization","dbcli","","http://dbcli.com","","False","","343","18","db"
"dbfannin","","","","","","","False","","","",""
"dbfixtures","","","","","","","False","","","",""
"dbkaplun","","","","","","","False","","","",""
"dbolya","19721752","User","Daniel Bolya","","","","False","","351","10","db"
"dbrgn","","","","","","","False","","","",""
"dbrock","","","","","","","False","","","",""
"dbrockman","","","","","","","False","","","",""
"dbt-labs","18339788","Organization","dbt Labs","","getdbt.com","getdbt.com","True","","2047","396","db"
"dcastil","31006608","User","Dany Castillo","","dany.casa","","False","","172","4","db"
"dcchut","","","","","","","False","","","",""
"dchest","52677","User","Dmitry Chestnykh","Coding Robots","https://dchest.com","","False","","551","218","db"
"dchester","199934","User","David Chester","","","","False","","104","38","db"
"dchevell","","","","","","","False","","","",""
"dcodeio","1136893","User","","","https://dcode.io","","False","","1604","72","db"
"dcousens","","","","","","","False","","","",""
"dcporter","","","","","","","False","","","",""
"dcposch","","","","","","","False","","","",""
"dcuddeback","","","","","","","False","","","",""
"ddo","","","","","","","False","","","",""
"ddopson","957919","User","Dave Dopson","Wavii / Epic Applications","http://www.linkedin.com/in/davedopson","","False","","55","56","db"
"de-vri-es","","","","","","","False","","","",""
"deactivated","","","","","","","False","","","",""
"dead-horse","985607","User","Yiyu He","","https://twitter.com/deadhorse_busi","","False","","4396","126","db"
"deadpool-rs","89196388","Organization","","","","","False","","6","4","db"
"deanilvincent","","","","","","","False","","","",""
"deanlandolt","","","","","","","False","","","",""
"deanm","","","","","","","False","","","",""
"deanmalmgren","255672","User","Dean Malmgren","@PlanetFwd ","http://twitter.com/deanmalmgren","","False","","189","82","db"
"deathcap","","","","","","","False","","","",""
"debitoor","","","","","","","False","","","",""
"debris","","","","","","","False","","","",""
"debug-js","45984509","Organization","Debug.js","","https://npmjs.org/debug","","False","","27","1","db"
"debugger24","","","","","","","False","","","",""
"decafbad","","","","","","","False","","","",""
"decalage2","5989656","User","Philippe Lagadec","","http://www.decalage.info","","False","","780","24","db"
